cell,n_modes,kappa,h,v,w_r,dE_full,inject_full,dE_diag,inject_diag,dE_block2,inject_block2,dE_rank1,inject_rank1
1229,2,1.0,0.01770424691613289,-1.0962120529034296,0.0013617680886081965,-3.5047177485834027,0,-3.593520510423332,0,-3.5047177485834027,0,-3.504306745179008,0
1230,3,2.0,0.0012343269611239647,-0.03333556302332525,6.475249263857166,-8.487576509538148e-05,0,-8.46872163783867e-05,0,-8.469199843829007e-05,0,-8.492816264666088e-05,0
1231,6,1.0,0.020810859325432664,-0.23473902153116194,0.11117214065288648,-0.007952074820417016,0,-0.21614689885315536,0,-0.18556819402434666,0,-0.21808825293123058,0
1232,5,2.0,0.002355999034516565,-0.015386397689937471,0.09003138500128592,-4.848864375304974e-05,0,-6.501117184544328e-05,0,-6.497650662422977e-05,0,-7.485029688496432e-05,0
1233,6,2.0,0.0003531145639599502,-1.9373642280589447,0.14981051524185826,-0.05397891087257989,0,-0.05867883296914833,0,-0.05403690706955899,0,-0.059186375433586846,0
1234,2,1.0,0.001089460707551818,-0.14035460137341513,0.7314118968997356,-0.013391896880514018,0,-0.01339190378466733,0,-0.013391896880514018,0,-0.01339187050459906,0
1235,4,2.0,0.007661215756807574,-0.03070375475403581,0.1101333368110826,-0.003060480807900319,0,-0.003861122279684009,0,-0.00397247476286723,0,-0.004182981661845315,0
1236,8,1.0,0.0091017661433464,-3.6320436488663734,0.15914986209721813,-1.1479727893985867,0,-27.64430141542856,0,-4.302318231771729,0,-36.99032057866935,0
1237,3,2.0,0.0006118765278677478,-0.6258901139984249,0.16124765246616235,-1.1404501655460173,0,-1.1403118855021652,0,-1.1404209978395776,0,-1.1399871540441724,0
1238,4,2.0,0.022950875209567453,-3.9153976389218785,0.008077498649701118,-5.807477015456698,0,-77.79372991044215,0,-69.6640020763856,0,-149.01973525202516,0
1239,8,1.0,0.0004448330864240798,-0.024423310663667774,0.42686562192092337,-0.00047642853967972906,0,-0.0003750719693674983,0,-0.00044168114292820516,0,-0.0005031654731708223,0
1240,6,1.0,0.005310437830965814,-0.05179703985559145,0.21772562779434174,-1.4214136334566273e-05,0,-2.2771455918552466e-05,0,-2.2622805057676693e-05,0,0.01667283285845174,1
1241,3,1.0,0.004928788446166864,-0.6706073774332308,0.002793963439791963,-0.0019575070205490874,0,-0.0016236977719614742,0,-0.001778979612950593,0,-0.004918489960203942,0
1242,7,2.0,0.015253826965640163,-1.5300773460269952,0.003424564011764806,-7.888726219975922,0,-11.388900774082629,0,-10.298360386076354,0,-15.326878171191595,0
1243,3,2.0,0.012063207326162156,-0.01574594811810435,0.02847888412416702,-0.0026122988927047507,0,-0.00306503695516096,0,-0.0033757817875178526,0,-0.0037745001605015436,0
1244,8,2.0,0.001217518506223355,-0.022919123728640953,0.02235051739634979,-5.3855261350502226e-05,0,-6.612454695521797e-05,0,-6.753086143274599e-05,0,-7.600686793546654e-05,0
1245,4,1.0,0.0030962260902537547,-0.2721840862592073,0.002619022249177381,-0.7092020863553099,0,0.24121237739033496,1,-0.47976720718711796,0,-4.376765880132853,0
1246,3,1.0,0.0004226431583603838,-4.831596097591849,3.7638495282727535,-2.6504711702051407,0,-2.7499031444312827,0,-2.650235045650199,0,-2.7502334594376494,0
1247,8,1.0,0.0005270140479614848,-1.1640372807298283,0.298393982674275,-0.004121488572207177,0,-0.0009032593821198809,0,-0.0011577316141431204,0,-0.003175320221509903,0
1248,6,2.0,0.0010370610808018738,-0.034794126307703656,1.4079953084397536,-0.0004068523395985814,0,-0.0004079550992577158,0,-0.0004086799445640293,0,-0.00040876964615531563,0
1249,3,2.0,0.0037866362929451407,-6.816456265025098,5.5466675801058605,-3.5805903433833413,0,-3.509221751286525,0,-3.507651175668148,0,-3.2991451561879606,0
1250,8,1.0,0.009247451421116775,-0.03664765683134117,0.019314385507161826,-0.009457885058226846,0,-0.033580968140913194,0,-0.017502106769905882,0,-0.03365794243077747,0
1251,8,1.0,0.00040041219286113895,-6.499165268114116,1.0404217350779843,-9.335138002879322,0,-9.59052361881966,0,-9.721789458655444,0,-13.787583010155961,0
1252,6,2.0,0.0032061758096158803,-0.3048363723441842,0.007014220714062478,-0.5231150296018967,0,-0.6915789698931398,0,-0.6058914370214596,0,-0.8193973913838866,0
1253,4,2.0,0.0009286401589789638,-0.05929745629386876,0.0046001444250272075,-0.00297246383970845,0,-0.0014691308020977067,0,-0.0022316623252300882,0,-0.0034259890151380756,0
1254,4,2.0,0.004278448728254393,-0.012571723956374257,0.004843870087472712,-0.0006600985271713218,0,-0.0001534592855042885,0,-0.0006783560432893493,0,-0.002268973716600519,0
1255,5,1.0,0.007689818972746561,-0.5290092553595599,3.669704501324977,-0.02589656008425858,0,-0.02632994749618709,0,-0.02627924013164866,0,-0.026362787042956123,0
1256,6,2.0,0.0004314420681534831,-2.4988780328629283,0.007900717381861638,-0.09276007959948629,0,-0.400566188840628,0,-0.3377241907238613,0,-0.8779570777937806,0
1257,2,2.0,0.0007923135744035957,-1.2324902870723875,0.040070048433408535,-16.932442450367233,0,-16.93093346930856,0,-16.932442450367233,0,-16.89519173501641,0
1258,2,1.0,0.028938011230201437,-0.15897928835722214,0.36130468550163797,-0.03347724337157763,0,-0.033470056889498244,0,-0.03347724337157763,0,-0.03346642176820148,0
1259,7,2.0,0.030710005611842436,-5.853175536903983,1.3443288596601244,-4.570022107332036,0,-12.708024702060124,0,-12.477884572731783,0,-12.704210141240052,0
1260,3,2.0,0.001420957525613097,-0.0881262595319967,0.009031071119043955,-0.0006070212750508563,0,-0.0008349989474149,0,-0.0008601688389090478,0,-0.0022579873812449414,0
1261,3,2.0,0.006711082089508768,-3.5499176515555044,0.1336168182012654,-2.6432535894049565,0,-2.6013919932809415,0,-2.3759691523612574,0,-2.8458231185635086,0
1262,6,2.0,0.0023967078861856102,-0.1784528333162354,0.018025203287025147,-0.6565438173061791,0,-0.7175050993118122,0,-0.7408558538574342,0,-0.8137868379518624,0
1263,8,1.0,0.030508745361898907,-0.285196377491861,0.03280699312149313,-0.9150093910000826,0,-1.239567978128356,0,-1.147724871339447,0,-1.2396253616866009,0
1264,2,1.0,0.021117729591261375,-4.823758085173491,2.0747803810112915,-5.5703551118055,0,-5.604847343281976,0,-5.5703551118055,0,-5.605789697924347,0
1265,6,2.0,0.012689353296286223,-0.2147292891212136,0.08455308626442178,-0.010899658637216036,0,-0.022538850560894552,0,-0.021952075145211913,0,-0.022717618852101856,0
1266,4,2.0,0.0016895992309108503,-0.09776031597762753,9.740411430820119,-0.00020374688416405847,0,-0.0004798496953526978,0,-0.00039852690058639665,0,-0.0004799524592045457,0
1267,4,1.0,0.019330766495080094,-0.03984559589464983,5.138968176444865,-0.00015398440551461014,0,-0.00015409964892606053,0,-0.0001542188286902634,0,-0.00015443744790837705,0
1268,6,2.0,0.0005120019289323719,-0.023723400698831002,0.9532577476772721,-0.00028381794951736985,0,-0.0002857973421760561,0,-0.0002854251862522838,0,-0.0002858375079206099,0
1269,8,1.0,0.0046240547230447775,-8.511660159428615,8.671057230576206,-4.157627154344808,0,-4.17286770033349,0,-4.161534582927954,0,-4.1733100300330825,0
1270,3,2.0,0.0010299777797898833,-1.6563965031999472,0.333473611825349,-4.09190315559548,0,-4.091808369860624,0,-4.091808493436487,0,-4.094721293159477,0
1271,8,1.0,0.004972979969209056,-2.073625535823241,0.031039718862482798,-0.06299719288750794,0,-1.451698248442895,0,-0.2174170461767062,0,-2.1252729300663447,0
1272,2,2.0,0.030690263381412432,-0.015190221631772981,0.278273686480746,-0.00040771079136704523,0,-0.0004068863747997571,0,-0.00040771079136704523,0,-0.0004068783020767758,0
1273,3,2.0,0.0019383706435504061,-0.04129324113323253,0.004501690992851717,-0.005962898001400374,0,-0.005966722169162247,0,-0.005962941959925583,0,-0.0059672586982230935,0
1274,2,1.0,0.007740464433476864,-2.2862204093305354,5.375770815835753,-0.4298851317822821,0,-0.48567368652324816,0,-0.4298851317822821,0,-0.4860744145120743,0
1275,7,2.0,0.010181398851541238,-4.088299933112065,0.008654237042168925,-1.7783970498961708,0,-1.7729688372191958,0,-5.398932930189289,0,-35.74246195333694,0
1276,5,1.0,0.003464037435188314,-0.18932258815140426,7.220744461925996,-0.002389189443304616,0,-0.00235544088316615,0,-0.0023777880537128203,0,-0.0024478631969598263,0
1277,8,1.0,0.0013763281447606377,-6.968532592387144,0.7157770869543183,-11.190707539649225,0,-21.842358190438752,0,-20.39686305502744,0,-28.631528987935233,0
1278,8,2.0,0.0004234890642893545,-6.894064525710449,0.08544118902687912,-1.8456306174322208,0,-1.360154030068486,0,-1.3515325864128158,0,-1.5233137718649914,0
1279,7,2.0,0.015286493758267336,-7.098255861294222,0.0020687523787030347,-32.155551897216355,0,-1608.9164225905588,0,-44.97754052473829,0,-2995.1445203803287,0
1280,5,2.0,0.010611082874282439,-0.010142521542098831,0.001328349840660824,-2.7216539357978464e-05,0,-0.0006771326977101366,0,-2.7382289270655447e-05,0,-0.0006814354189874916,0
1281,8,2.0,0.024980759753396094,-0.06178577279123498,0.013855556734564055,-0.020140058196740182,0,-0.009685538464701493,0,-0.007400941179349391,0,-0.03261165088907961,0
1282,3,2.0,0.006303829456186505,-0.02780206341068143,0.004808729090044514,-0.07827921854485621,0,-0.07980243152753155,0,-0.08010463152306332,0,-0.08000000158837295,0
1283,2,2.0,0.00904049695394293,-0.37752820339470566,0.05777572169932741,-1.0844381736147062,0,-1.1250824406290576,0,-1.0844381736147062,0,-1.1912431928815501,0
1284,6,2.0,0.002275189558943025,-0.022805188583385958,2.6157769451934403,-4.157198309260381e-05,0,-8.236530287344558e-05,0,-8.401916225790835e-05,0,-8.797066198868778e-05,0
1285,5,1.0,0.0003508364531153826,-0.029116880009589723,0.22269407254824286,-0.00011748219483196146,0,4.719025590036569e-05,1,-5.491172667209201e-05,0,-0.000552472727530538,0
1286,6,2.0,0.001369375220249689,-0.021755236620675043,6.645441746111621,-3.573009048225332e-06,0,-1.2470997673214263e-05,0,-1.2152119180955152e-05,0,-1.3326183585860477e-05,0
1287,7,2.0,0.0007582764415927836,-0.2895161924631491,0.026475927772339855,-0.05102781344696128,0,-0.14991901344088676,0,-0.060550745686874796,0,-0.17570370079323183,0
1288,2,2.0,0.016786579723962847,-0.29251896060907,0.02640623517967105,-0.00011254885718381402,0,-0.0001125495853060432,0,-0.00011254885718381402,0,-0.00011251849311499917,0
1289,2,1.0,0.00043777009123781595,-1.7396480015847116,0.6015719554654243,-0.12364228486159767,0,-0.1799531629580975,0,-0.12364228486159767,0,-0.11752060162351752,0
1290,3,1.0,0.0012495577771769498,-0.7022630553151545,0.4365345677763782,-0.5446552790070679,0,-0.5532493325568109,0,-0.5555387814952941,0,-0.5642845502947983,0
1291,2,1.0,0.009658428667771092,-0.816573301033169,0.005042351241969893,-0.008317218067247723,0,-0.008333424374114884,0,-0.008317218067247723,0,0.0069268366785735225,1
1292,7,2.0,0.0003446839228803444,-0.012011158125901868,0.5988250422660406,-7.540338995401645e-05,0,-7.48195111300128e-05,0,-7.530628636106363e-05,0,-8.017990783747065e-05,0
1293,5,1.0,0.02536588893257093,-3.6785600282411526,0.0012370824000881087,-0.17128831945501588,0,-19.056498162848584,0,-12.705864506439866,0,-25.857507880767116,0
1294,3,1.0,0.00804806556633198,-0.061960953725180026,0.13542229565158628,-0.001528770833731704,0,-0.0036937118580226483,0,-0.0015135393235927042,0,-0.006385704637662498,0
1295,8,2.0,0.018487167486150546,-0.3854810590757403,0.001044382018046808,-0.0841865464117717,0,-3.5370002566925507,0,-0.13346433793888934,0,-30.91063615585108,0
1296,6,2.0,0.0016004339706120808,-4.915132797691135,2.5905974550252138,-3.399088479683446,0,-4.030243057752693,0,-3.9405301661616647,0,-4.560201708096599,0
1297,3,2.0,0.006866596289889067,-1.0246504773436675,7.8915003920370825,-0.0648341097317429,0,-0.06597746390349597,0,-0.06485848277841076,0,-0.06640651185896562,0
1298,3,1.0,0.008662823445083359,-1.6129400011743773,0.030385217606556283,-0.21024008553937534,0,-0.22078432457040975,0,-0.2144647994896971,0,-0.2275718793212036,0
1299,3,2.0,0.005273823028701384,-0.02540044660229174,0.0012965658473835494,-2.1496063075804317e-05,0,-2.1019391120091768e-05,0,-2.111223443157506e-05,0,-2.2299832996536262e-05,0
1300,8,1.0,0.000464526878090425,-9.28295872098371,3.523126904762723,-0.48983023857958763,0,-0.5947508452207533,0,-0.6195092373035269,0,-0.5975460508237909,0
1301,2,2.0,0.006391158738225196,-1.7410557922231222,0.5711342154528937,-2.54341168158825,0,-2.601422913518866,0,-2.54341168158825,0,-1.425142005951572,0
1302,6,2.0,0.012197183368248009,-0.26252351026043413,0.00814675902680053,-0.21266420441332734,0,-3.8740934042881285,0,-3.7209170856196034,0,-4.226247991447997,0
1303,3,1.0,0.0006318710064832044,-0.6629506926987235,0.02419742438552648,-2.3169409301583315,0,-2.3143349797142347,0,-2.3162806382561234,0,-2.3477998417991897,0
1304,2,2.0,0.017159722664602344,-0.3253510683150709,0.012314623976442984,-0.0021879711390351275,0,-0.008433909573561493,0,-0.0021879711390351275,0,0.35247937209325464,1
1305,4,2.0,0.0007886778757922499,-0.039606216636915804,0.013410313210157784,-0.001824296698285273,0,-0.0018293781889012067,0,-0.0017393382476863367,0,-0.002861209580323841,0
1306,6,2.0,0.004658306509430111,-0.1374203965951618,0.1681115865030131,-0.008752174419200731,0,-0.008721601005793937,0,-0.00874524384023289,0,-0.008790937999538784,0
1307,4,1.0,0.017940942819477283,-0.45355820533889374,0.0014370193607844658,-0.13181805853882622,0,2.5304401859405488,1,-1.1505872711743876,0,-12.953858690336702,0
1308,8,1.0,0.0004997860488855605,-0.9983418658254382,0.0031125753002947086,-0.050589953252369924,0,-0.050225640512792324,0,-0.049392216712561776,0,-0.050664565636765246,0
1309,2,1.0,0.0003711641812819725,-0.30619360435122134,0.12370815869071528,-0.37339288488778016,0,-0.3745224083348151,0,-0.37339288488778016,0,-0.372217880203522,0
1310,7,1.0,0.0029183097554442636,-0.9524209840515443,0.0023689624463211737,-0.08531479639182749,0,-0.5518403451485483,0,-0.203281264023758,0,-1.1497201243022062,0
1311,5,2.0,0.0026606101898690292,-0.06735991407151672,0.01321991352055617,-0.0005886554567913482,0,-0.00027310873482025433,0,-0.0002756367548267802,0,-0.0005378096152094947,0
1312,8,2.0,0.027071470113424555,-0.014170744498642045,0.32513409955695866,-0.00017933777581574957,0,-0.00023804374785288602,0,-0.00019796946794720547,0,-0.00023716005905190132,0
1313,7,1.0,0.0006950387485775042,-0.017120755593477734,5.453911121210654,-2.202303579110298e-05,0,-2.1589231751912934e-05,0,-2.1562060879275767e-05,0,-2.429255491283896e-05,0
1314,3,1.0,0.0025895564598049136,-0.34157315479765027,6.5686824669026125,-0.0005371767346694055,0,-0.0005783840055659361,0,-0.0005783173628459946,0,-0.0005922801214512524,0
1315,6,1.0,0.003744975736391817,-0.027951596562541443,0.0270503011852358,-3.095228838905818e-05,0,-0.0002727563867516731,0,-0.00026865887404970215,0,-0.0006474457510828053,0
1316,3,1.0,0.0007472739911071195,-1.2450364262823757,0.1661981279048737,-0.7896434691699641,0,-0.8589096677072812,0,-0.8578028651724008,0,-1.507631303914767,0
1317,8,1.0,0.0007270984805537228,-0.14084460915210675,0.01916496349067624,-0.00392677485064763,0,-0.07354395024706717,0,-0.06933805523752984,0,-0.0776792475623379,0
1318,3,2.0,0.029788744003209685,-0.27567257203484863,5.981883166389057,-0.00635204316021351,0,-0.006351952736774051,0,-0.0063520318027486125,0,-0.00635205661382603,0
1319,5,2.0,0.00033645559255694057,-2.3186551155220885,0.006366967064611302,-0.5181607626292362,0,-0.5409259309533354,0,-0.5374486338719748,0,-0.5665012556995634,0
1320,3,2.0,0.00034987638902501717,-0.03200596432260551,0.13493269947053932,-0.003333329073154341,0,-0.0033333293101725768,0,-0.0033333288623495676,0,-0.003333329993362958,0
1321,8,1.0,0.005471264975632556,-0.14073841399111728,0.003990479517276961,-0.0031005272694630825,0,0.003696229249267269,1,-0.016860498506497734,0,-0.04893847305785881,0
1322,6,1.0,0.0013232126404546225,-0.06071489271457985,1.8783742538734578,-8.579213239592312e-06,0,-0.00024146362602403245,0,-1.046412263267264e-05,0,-0.0002908168571076579,0
1323,3,2.0,0.00033590528089442534,-0.06514815287243007,0.003466788132748797,-0.0012084665465634803,0,-0.0012879222247106359,0,-0.0012884225944118644,0,-0.001290968139136428,0
1324,2,1.0,0.0006101813448045542,-2.716001271778354,1.60213960359362,-2.145261826070307,0,-2.134118936322488,0,-2.145261826070307,0,-2.038160049566568,0
1325,6,2.0,0.0017663213081258772,-0.394374895793775,0.5832464370259163,-0.10624177529869389,0,-0.10724456672887943,0,-0.1055273762713279,0,-0.11458784023047405,0
1326,8,1.0,0.0005270771031405378,-0.010607764574695078,0.19357219589402302,-5.474086180400322e-06,0,-4.622287210102481e-05,0,-8.268433813847986e-06,0,-5.004546204681438e-05,0
1327,5,1.0,0.0006855303576863016,-0.13462311652286812,1.9872614188710476,-0.002328194513052676,0,-0.0014255905303233642,0,-0.0015483480468131087,0,-0.003033469349889126,0
1328,6,1.0,0.0029295246612568108,-0.010317587653893805,2.2055337346917736,-1.81565948848377e-07,0,-1.7778132857182034e-07,0,-1.6408155335364996e-07,0,-2.1030672094014659e-07,0
1329,4,1.0,0.0019697241236215036,-1.5115453580031355,0.007880288394099919,-0.1300022487918966,0,-2.0968194037414776,0,-0.14658520730563396,0,-2.4406847418701716,0
1330,4,1.0,0.026033416064703583,-0.2073782501487196,0.14214143164432913,-0.07654208673143711,0,-0.06690793121074409,0,-0.08105823980304888,0,-0.11587100191499983,0
1331,7,1.0,0.006081075718340585,-9.308528745313499,3.213886778362646,-12.61119768610861,0,-12.481167823517994,0,-12.500229402433236,0,-12.722715939337224,0
1332,5,1.0,0.001781596917953732,-0.04054197015728256,0.0012838258781096474,-0.004320819267446097,0,-0.014473780265379266,0,-0.00882448956330062,0,-0.022325384603442244,0
1333,6,1.0,0.00305974711502546,-3.8258362933361716,0.49845065844484937,-3.920353735565051,0,-0.46975389487365504,0,-2.121991993319096,0,-5.405845990523716,0
1334,8,1.0,0.0037586790295082583,-0.7948871359243155,4.092892211552731,-0.009936743226835881,0,-0.041818755640022166,0,-0.02520135833666569,0,-0.06566477991590874,0
1335,3,1.0,0.0026135887919601568,-2.618489703269087,0.06493829405765297,-1.5911349099369119,0,-1.5753628400841464,0,-1.575442335790946,0,-1.6259276067218948,0
1336,6,2.0,0.015665770242000072,-1.3566532089157188,1.3412048472535931,-0.684988680846256,0,-0.6859449032111333,0,-0.6852175007299901,0,-0.6860084103682272,0
1337,8,1.0,0.002359144158100735,-3.46511759704563,1.0223595663249312,-1.3395096432214162,0,-5.212762130057017,0,-3.783159687197622,0,-5.575336947119865,0
