block,n_cells,max_rel_closed_form,max_rel_vs_common,cold_cells,cold_misclass_k1,cold_misclass_k2,kappa,weight,predictor,paired,n_active,false_neg,false_pos,fn_frac,first_fn_grid_amplitude,b,m_over_M,q_n_norm,qdot_n_norm,index,dE,dE_over_Eminus,family,cold_index,x_star_closed,x_star_measured,x_star_absmin,x_star_absmedian,x_star_k1,x_star_k2,warm,shared_body,n_both_active,row2_only_false_neg,order_sign_flips,max_fn_coupling,cum_sweep_dE,energy_band,half_peak_growth,cum_sweep_rigid,cum_sweep_modal,cum_gravity_lift,n_injecting,label,M,m,n_steps,inject_frac,cum_sweep_first_half,cum_sweep_minus_ground,cum_gravity_lift_excluded,cum_predictor_dE,peak_step_inj,E_impact,Emodal_peak,Emodal_peak_over_impact,Emodal_peak_h1,Emodal_peak_h2,E0,E_final,E_max,cold_control_cells,cold_misclassified,warm_onerow_cells_mass,warm_onerow_false_neg,warm_onerow_false_pos,tworow_cells_mass,tworow_false_neg,tworow_false_pos,tworow_order_sign_flips,combined_cells_mass,combined_false_neg,combined_false_pos,combined_cells_matched,combined_injecting_matched,instrument_cells
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-2.0,-2.0,1.4617190013747734,0.059046751753993876,0.09135731408730777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-2.0,-1.5,1.4617190013747734,0.06632434657294894,0.11055252752454527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-2.0,-1.0,1.4617190013747734,0.06025402224189591,0.1060381460898812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-2.0,-0.5,1.4617190013747734,0.04083577876083422,0.07408372480994205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-2.0,0.0,1.4617190013747734,0.008069616129764534,0.014701976214570981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-1.5,-2.0,1.4617190013747734,0.028785049902914417,0.04569384143268234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-1.5,-1.5,1.4617190013747734,0.03720139984284243,0.0638859831862815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-1.5,-1.0,1.4617190013747734,0.03226983063276201,0.05874175500587716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-1.5,-0.5,1.4617190013747734,0.013990342272673373,0.026343225014037824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-1.0,-2.0,1.4617190013747734,0.006718446552280377,0.010841593978755984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-1.0,-1.5,1.4617190013747734,0.016273551613181225,0.028510408840696867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-1.0,-1.0,1.4617190013747734,0.012480737524073637,0.023259706745239726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-0.5,-1.5,1.4617190013747734,0.0035408018839652167,0.006262612097982336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.039810717055349734,-0.5,-1.0,1.4617190013747734,0.0008867429158304629,0.0016733431318039678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-2.0,-2.0,1.311976776740607,0.18483297689496614,0.17073999689154576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-2.0,-1.5,1.311976776740607,0.20761390006288405,0.2312347684248639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-2.0,-1.0,1.311976776740607,0.1886120738235496,0.24443417507129797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-2.0,-0.5,1.311976776740607,0.1278274981769627,0.1816052788632682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-2.0,0.0,1.311976776740607,0.025260173123123564,0.03636684110141016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-1.5,-2.0,1.311976776740607,0.09010532003169769,0.08856787422094635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-1.5,-1.5,1.311976776740607,0.116450867716824,0.14069567577874262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-1.5,-1.0,1.311976776740607,0.10101366599469797,0.14503682167021187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-1.5,-0.5,1.311976776740607,0.043793714865319466,0.07021272404414823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-1.0,-2.0,1.311976776740607,0.021030631482343853,0.021536711570819454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-1.0,-1.5,1.311976776740607,0.05094080368467857,0.06515557529142059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-1.0,-1.0,1.311976776740607,0.039068226479760826,0.06051130679273968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-0.5,-1.5,1.311976776740607,0.011083707966447864,0.01457784412806556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.15848931924611134,-0.5,-1.0,1.311976776740607,0.002775755278738079,0.00448334921121367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-2.0,-2.0,0.9319134483172815,0.39757800864898973,0.1410283252103581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-2.0,-1.5,0.9319134483172815,0.4465800548229977,0.21430370497258563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-2.0,-1.0,0.9319134483172815,0.4057068926641598,0.256554445922794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-2.0,-0.5,0.9319134483172815,0.2749585221724762,0.20962911668555828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-2.0,0.0,0.9319134483172815,0.05433494334794586,0.04262597703013778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-1.5,-2.0,0.9319134483172815,0.19381765261098316,0.07572057705262807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-1.5,-1.5,0.9319134483172815,0.2504872500030739,0.1388114811302708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-1.5,-1.0,0.9319134483172815,0.21728163906232023,0.16946562346616278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-1.5,-0.5,0.9319134483172815,0.09420081978871997,0.09490557198525489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-1.0,-2.0,0.9319134483172815,0.045237147211737216,0.01887250655660281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-1.0,-1.5,0.9319134483172815,0.10957429582191214,0.06755509886906294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-1.0,-1.0,0.9319134483172815,0.08403623609924127,0.0778268976522508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-0.5,-1.5,0.9319134483172815,0.02384119227951098,0.015518374235183966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,0.630957344480193,-0.5,-1.0,0.9319134483172815,0.005970683774923935,0.006128513371556806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,-2.0,0.432790499520681,0.5592767995031949,0.057464002189022804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,-1.5,0.432790499520681,0.6282084480278058,0.09230918678945924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,-1.0,0.432790499520681,0.5707117786434788,0.11877451374349492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,-0.5,0.432790499520681,0.3867867913502141,0.10366261298657074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-2.0,0.0,0.432790499520681,0.07643348614801226,0.021325713290848806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,-2.0,0.432790499520681,0.27264515159638414,0.031340011388467676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,-1.5,0.432790499520681,0.35236281798915847,0.06189009723402361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,-1.0,0.432790499520681,0.3056521664729943,0.08457856177582856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-1.5,-0.5,0.432790499520681,0.13251319704789344,0.05384585330055612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-1.0,-2.0,0.432790499520681,0.06363552903041025,0.007903031830553821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-1.0,-1.5,0.432790499520681,0.1541392132913444,0.031034169856420647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-1.0,-1.0,0.432790499520681,0.11821457964334448,0.04209678755833846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-0.5,-1.5,0.432790499520681,0.03353763393436804,0.007250337598900455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,2.5118864315095797,-0.5,-1.0,0.432790499520681,0.00839901815453059,0.0035171620247468473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-2.0,-2.0,0.138173734813903,0.6229142356516704,0.01671991462242683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-2.0,-1.5,0.138173734813903,0.6996892872738023,0.027328865651588027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-2.0,-1.0,0.138173734813903,0.6356503464597552,0.03603762014885476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-2.0,-0.5,0.138173734813903,0.43079741320953246,0.03223645629493509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-2.0,0.0,0.138173734813903,0.0851304875231289,0.0066622582719913295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-1.5,-2.0,0.138173734813903,0.30366814135980746,0.009162321712464935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-1.5,-1.5,0.138173734813903,0.39245650031390866,0.01853382183116589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-1.5,-1.0,0.138173734813903,0.3404308668318272,0.026397432640862098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-1.5,-0.5,0.138173734813903,0.14759124091357378,0.017767575103614746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-1.0,-2.0,0.138173734813903,0.0708763119826834,0.0023188554851594264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-1.0,-1.5,0.138173734813903,0.17167797826876097,0.0093902982242213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-1.0,-1.0,0.138173734813903,0.13166565211864523,0.013589249879653103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-0.5,-1.5,0.138173734813903,0.037353721138352114,0.002207070774907213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,1.5199110829529332,10.0,-0.5,-1.0,0.138173734813903,0.009354702320210961,0.0011669596331398832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.01,-2.0,-2.0,3.4764274596189417,0.029780248666252285,0.057761016315893414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.01,-2.0,-1.5,3.4764274596189417,0.017151617761411275,0.03315691603245901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.01,-2.0,-1.0,3.4764274596189417,0.0017232925844697933,0.0033018226726263746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.01,-1.5,-2.0,3.4764274596189417,0.016905600778291285,0.033145618818185514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.01,-1.5,-1.5,3.4764274596189417,0.007135589082661875,0.01402539614665548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.01,-1.0,-2.0,3.4764274596189417,0.007649417351664467,0.015013579904740677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.01,-1.0,-1.5,3.4764274596189417,0.0007380248652466559,0.0014607583128992763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.01,-0.5,-2.0,3.4764274596189417,0.0020116983863723847,0.003914146811315629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.039810717055349734,-2.0,-2.0,3.376760478251762,0.10504095142687653,0.1869012981428512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.039810717055349734,-2.0,-1.5,3.376760478251762,0.06049721976332634,0.10635603675268258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.039810717055349734,-2.0,-1.0,3.376760478251762,0.006078400979395493,0.01035024043381317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.039810717055349734,-1.5,-2.0,3.376760478251762,0.0596294681785855,0.11043085450245924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.039810717055349734,-1.5,-1.5,3.376760478251762,0.025168663789010504,0.04705458436741463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.039810717055349734,-1.0,-2.0,3.376760478251762,0.026981039865884515,0.05016743927337924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.039810717055349734,-1.0,-1.5,3.376760478251762,0.0026031627502847154,0.004998035363024665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.039810717055349734,-0.5,-2.0,3.376760478251762,0.007095666488773467,0.012772121183083207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.15848931924611134,-2.0,-2.0,3.03083651776785,0.28762931518804313,0.3851088165056751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.15848931924611134,-2.0,-1.5,3.03083651776785,0.1656570476079462,0.21403574364151098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.15848931924611134,-2.0,-1.0,3.03083651776785,0.016644235294830834,0.019640745118085275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.15848931924611134,-1.5,-2.0,3.03083651776785,0.16328091914869447,0.24772272001785345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.15848931924611134,-1.5,-1.5,3.03083651776785,0.06891831644223767,0.10787552370166853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.15848931924611134,-1.0,-2.0,3.03083651776785,0.07388107127997667,0.11356479510941998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.15848931924611134,-1.0,-1.5,3.03083651776785,0.007128133447160123,0.012227600547336787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.15848931924611134,-0.5,-2.0,3.03083651776785,0.01942977158189063,0.026941480990042767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.630957344480193,-2.0,-2.0,2.1528409348646655,0.5105521520265712,0.3443071704682318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.630957344480193,-2.0,-1.5,2.1528409348646655,0.29404708660976264,0.18485499023220134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.630957344480193,-2.0,-1.0,2.1528409348646655,0.029544103121258658,0.015688580917093378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,exact,,,,,,,3.511191734215131,0.630957344480193,-1.5,-2.0,2.1528409348646655,0.2898293750125649,0.2556944284995252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
