t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4
0.075,8.2334559,1.671858e-09,10.134008,1.208048,1.2113353,1.2130519,2.7739981
0.0755,8.0241141,0,8.7531776,1.2023251,1.2054504,1.2071559,2.7466496
0.076,7.82834,0,7.3679534,1.1961657,1.1995321,1.2012487,2.7189708
0.0765,7.6254812,2.5255131e-06,5.9878689,1.1900963,1.1936285,1.1953522,2.7221052
0.077,7.360472,1.1003476e-05,4.4124679,1.1841913,1.1877562,1.1894789,3.0042324
0.0775,7.2075448,0,3.3966218,1.178352,1.1819069,1.1836254,2.9725114
0.078,7.0619519,0,2.5395942,1.1725279,1.176073,1.1777872,2.941384
0.0785,6.9223431,0,1.8483572,1.1667148,1.170253,1.1719631,2.9112538
0.079,6.7876067,0,1.3223231,1.1609166,1.1644473,1.1661532,2.8821315
0.0795,6.6567738,0,0.95449736,1.155134,1.1586562,1.1603579,2.8537408
0.08,6.5290639,0,0.73278723,1.1493663,1.1528797,1.1545772,2.8256954
0.0805,6.4039476,0,0.64232719,1.143613,1.1471176,1.1488109,2.7976637
0.081,6.2811708,0,0.66873358,1.1378742,1.14137,1.143059,2.7694666
0.0815,6.1607105,0,0.80135697,1.1321498,1.1356368,1.1373216,2.7410941
0.082,6.0426622,0,1.0353452,1.1264398,1.129918,1.1315986,2.7126575
0.0825,5.9270946,0,1.3716862,1.1207443,1.1242137,1.12589,2.6843143
0.083,5.8139165,0,1.8150954,1.1150632,1.1185238,1.1201959,2.6561987
0.0835,5.7027983,0,2.3703324,1.1093965,1.1128484,1.1145162,2.6283815
0.084,5.5931667,0,3.0380161,1.1037443,1.1071874,1.1088509,2.6008634
0.0845,5.4842738,0,3.8111259,1.0981065,1.1015408,1.1032001,2.5735952
0.085,5.3753149,0,4.673119,1.0924832,1.0959087,1.0975637,2.5465089
0.0855,5.2655624,0,5.5980871,1.0868743,1.0902909,1.0919417,2.5195466
0.086,5.1544795,0,6.5527974,1.0812798,1.0846877,1.0863342,2.4926765
0.0865,5.0417897,0,7.5000194,1.0756998,1.0790988,1.0807411,2.4658961
0.087,4.9274937,0,8.4023208,1.0701342,1.0735244,1.0751625,2.4392235
0.0875,4.8118383,0,9.2255593,1.064583,1.0679645,1.0695983,2.4126849
0.088,4.6952533,0,9.9415083,1.0590463,1.0624189,1.0640485,2.386303
0.0885,4.5782749,0,10.529352,1.053524,1.0568878,1.0585132,2.3600901
0.089,4.4614716,0,10.976051,1.0480161,1.0513712,1.0529922,2.3340472
0.0895,4.3453833,0,11.275784,1.0425227,1.045869,1.0474858,2.3081669
0.09,4.2304804,0,11.428759,1.0370437,1.0403812,1.0419937,2.2824386
0.0905,4.1171429,0,11.439733,1.0315791,1.0349078,1.0365161,2.2568528
0.091,4.0056574,0,11.316506,1.026129,1.0294489,1.031053,2.2314041
0.0915,3.8962286,0,11.068636,1.0206933,1.0240044,1.0256042,2.2060914
0.092,3.7889992,0,10.706499,1.0152721,1.0185744,1.02017,2.1809171
0.0925,3.6840736,0,10.240752,1.0098653,1.0131587,1.0147501,2.155885
0.093,3.5815403,0,9.6821942,1.0044729,1.0077576,1.0093447,2.1309986
0.0935,3.4814892,0,9.0419306,0.99909493,1.0023708,1.0039537,2.1062598
0.094,3.3840209,0,8.3317294,0.99373142,0.99699852,0.99857713,2.0816691
0.0945,3.2892473,0,7.5644351,0.98838235,0.99164065,0.99321502,2.0572257
0.095,3.1972849,0,6.7543147,0.98304771,0.98629722,0.98786734,2.0329283
0.0955,3.108242,0,5.9172386,0.97772751,0.98096822,0.98253409,2.0087753
0.096,3.0222029,0,5.0706418,0.97242174,0.97565365,0.97721528,1.9847661
0.0965,2.9392122,0,4.2332471,0.96713041,0.97035352,0.97191091,1.9609002
0.097,2.8592603,0,3.4245716,0.96185351,0.96506783,0.96662097,1.9371779
0.0975,2.7822737,0,2.6642594,0.95659105,0.95979657,0.96134546,1.9135995
0.098,2.7081086,0,1.9712994,0.95134303,0.95453975,0.95608439,1.8901654
0.0985,2.6365512,0,1.3631982,0.94610944,0.94929736,0.95083776,1.8668759
0.099,2.5673215,0,0.85517437,0.94089028,0.94406941,0.94560556,1.8437312
0.0995,2.5000831,0,0.45944445,0.93568557,0.93885589,0.9403878,1.8207313
0.1,2.4344571,0,0.18465966,0.93049528,0.93365681,0.93518447,1.797876
0.1005,2.3700391,0,0.035544843,0.92531943,0.92847216,0.92999558,1.7751652
0.101,2.3064182,0,0.012770479,0.92015802,0.92330195,0.92482112,1.7525989
0.1015,2.243196,0,0.11306668,0.91501104,0.91814618,0.9196611,1.7301769
0.102,2.1800046,0,0.32956068,0.9098785,0.91300484,0.91451552,1.7078992
0.1025,2.1165202,0,0.6522938,0.9047604,0.90787794,0.90938437,1.6857657
0.103,2.0524722,0,1.0688536,0.89965672,0.90276547,0.90426765,1.6637766
0.1035,1.9876476,0,1.5650473,0.89456749,0.89766743,0.89916538,1.6419317
0.104,1.9218897,0,2.1255438,0.88949269,0.89258384,0.89407753,1.6202313
0.1045,1.8550931,0,2.7344269,0.88443232,0.88751467,0.88900412,1.5986752
0.105,1.7871961,0,3.3756244,0.87938639,0.88245995,0.88394515,1.5772635
0.1055,1.7181734,0,4.0332044,0.8743549,0.87741965,0.87890061,1.5559962
0.106,1.6480285,0,4.691559,0.86933784,0.8723938,0.87387051,1.5348733
0.1065,1.5767897,0,5.3355105,0.86433522,0.86738238,0.86885484,1.5138948
0.107,1.504508,0,5.9503913,0.85934703,0.86238539,0.86385361,1.4930607
0.1075,1.4312584,0,6.5221422,0.85437328,0.85740284,0.85886682,1.4723709
0.108,1.3571427,0,7.0374683,0.84941396,0.85243473,0.85389446,1.4518255
0.1085,1.2822928,0,7.4840702,0.84446908,0.84748105,0.84893653,1.4314244
0.109,1.2068738,0,7.8509501,0.83953863,0.8425418,0.84399304,1.4111677
0.1095,1.1310849,0,8.1287706,0.83462262,0.837617,0.83906399,1.3910552
0.11,1.0551577,0,8.310231,0.82972105,0.83270662,0.83414937,1.3710872
0.1105,0.9793509,0,8.3904154,0.82483391,0.82781069,0.82924919,1.3512635
0.111,0.90394303,0,8.3670697,0.8199612,0.82292918,0.82436344,1.3315841
0.1115,0.82922175,0,8.2407696,0.81510294,0.81806212,0.81949213,1.3120492
0.112,0.75547248,0,8.0149572,0.8102591,0.81320949,0.81463525,1.2926586
0.1125,0.68296664,0,7.6958367,0.8054297,0.80837129,0.80979281,1.2734124
0.113,0.61195076,0,7.2921394,0.80061474,0.80354753,0.8049648,1.2543105
0.1135,0.5426375,0,6.814779,0.79581421,0.7987382,0.80015123,1.235353
0.114,0.47519901,0,6.2764278,0.79102812,0.79394331,0.79535209,1.2165398
0.1145,0.40976298,0,5.6910495,0.78625647,0.78916286,0.79056739,1.197871
0.115,0.3464113,0,5.073423,0.78149924,0.78439684,0.78579713,1.1793465
0.1155,0.2851809,0,4.4386848,0.77675646,0.77964526,0.7810413,1.1609663
0.116,0.22606624,0,3.8019124,0.77202811,0.77490811,0.77629991,1.1427306
0.1165,0.1690229,0,3.1777593,0.76731419,0.7701854,0.77157295,1.1246391
0.117,0.11397166,0,2.5801454,0.76261471,0.76547712,0.76686043,1.1066921
0.1175,0.060802626,0,2.0219994,0.75792967,0.76078328,0.76216234,1.0888894
0.118,0.0093790723,0,1.5150443,0.75325906,0.75610387,0.75747869,1.0712311
0.1185,-0.040459032,0,1.0696172,0.74860289,0.7514389,0.75280947,1.0537171
0.119,-0.088891865,0,0.69451319,0.74396115,0.74678837,0.74815469,1.0363474
0.1195,-0.13611676,0,0.39684719,0.73933385,0.74215227,0.74351434,1.0191222
0.12,-0.18234518,0,0.18193163,0.73472098,0.7375306,0.73888843,1.0020412
0.1205,-0.22779938,0,0.053170803,0.73012255,0.73292337,0.73427696,0.98510464
0.121,-0.27270865,0,0.011978027,0.72553855,0.72833058,0.72967992,0.96831242
0.1215,-0.31730491,0,0.057723464,0.72096899,0.72375222,0.72509731,0.95166455
0.122,-0.36181769,0,0.18772236,0.71641387,0.7191883,0.72052914,0.93516104
0.1225,-0.40646871,0,0.39727268,0.71187318,0.71463881,0.71597541,0.91880188
0.123,-0.45146602,0,0.67974918,0.70734692,0.71010376,0.71143611,0.90258708
0.1235,-0.49699821,0,1.0267576,0.70283511,0.70558314,0.70691125,0.88651663
0.124,-0.54322896,0,1.4283483,0.69833772,0.70107696,0.70240082,0.87059053
0.1245,-0.59029219,0,1.8732841,0.69385477,0.69658521,0.69790483,0.85480879
0.125,-0.63828824,0,2.3493529,0.68938626,0.6921079,0.69342328,0.83917141
0.1255,-0.68728123,0,2.8437121,0.68493218,0.68764503,0.68895616,0.82367837
0.126,-0.73729779,0,3.3432501,0.68049254,0.68319659,0.68450347,0.8083297
0.1265,-0.78832712,0,3.8349483,0.67606733,0.67876258,0.68006522,0.79312537
0.127,-0.84032248,0,4.3062293,0.67165656,0.67434301,0.67564141,0.7780654
0.1275,-0.89320364,0,4.745278,0.66726023,0.66993788,0.67123203,0.76314978
0.128,-0.94686046,0,5.1413258,0.66287833,0.66554718,0.66683708,0.74837852
0.1285,-1.001157,0,5.4848904,0.65851086,0.66117092,0.66245657,0.73375161
0.129,-1.0559359,0,5.7679695,0.65415783,0.65680909,0.6580905,0.71926906
0.1295,-1.1110234,0,5.9841865,0.64981924,0.6524617,0.65373886,0.70493086
0.13,-1.166234,0,6.1288915,0.64549508,0.64812875,0.64940166,0.69073702
0.1305,-1.2213747,0,6.1992201,0.64118536,0.64381022,0.64507889,0.67668753
0.131,-1.2762499,0,6.1941134,0.63689007,0.63950614,0.64077056,0.66278239
0.1315,-1.3306655,0,6.1143033,0.63260922,0.63521649,0.63647667,0.64902161
0.132,-1.3844328,0,5.9622642,0.6283428,0.63094127,0.63219721,0.63540518
0.1325,-1.4373725,0,5.7421338,0.62409082,0.62668049,0.62793218,0.6219331
0.133,-1.4893187,0,5.4596021,0.61985327,0.62243415,0.62368159,0.60860538
0.1335,-1.5401222,0,5.1217702,0.61563016,0.61820224,0.61944544,0.59542202
0.134,-1.589654,0,4.7369781,0.61142149,0.61398477,0.61522372,0.582383
0.1345,-1.6378083,0,4.3146035,0.60722725,0.60978173,0.61101644,0.56948835
0.135,-1.6845052,0,3.8648335,0.60304744,0.60559313,0.60682359,0.55673804
0.1355,-1.7296928,0,3.3984133,0.59888207,0.60141896,0.60264518,0.54413209
0.136,-1.7733486,0,2.9263783,0.59473114,0.59725923,0.5984812,0.5316705
0.1365,-1.8154799,0,2.4597762,0.59059464,0.59311394,0.59433166,0.51935326
0.137,-1.856124,0,2.0093882,0.58647258,0.58898307,0.59019655,0.50718037
0.1375,-1.8953466,0,1.5854572,0.58236495,0.58486665,0.58607588,0.49515184
0.138,-1.9332401,0,1.1974338,0.57827176,0.58076466,0.58196964,0.48326766
0.1385,-1.9699209,0,0.85374617,0.574193,0.57667711,0.57787784,0.47152783
0.139,-2.0055258,0,0.56160234,0.57012868,0.57260399,0.57380048,0.45993236
0.1395,-2.0402085,0,0.32682957,0.5660788,0.5685453,0.56973755,0.44848125
0.14,-2.074135,0,0.15375451,0.56204335,0.56450106,0.56568906,0.43717448
0.1405,-2.1074792,0,0.045125728,0.55802233,0.56047124,0.561655,0.42601208
0.141,-2.1404189,0,0.0020788737,0.55401575,0.55645587,0.55763537,0.41499402
0.1415,-2.1731308,0,0.02414289,0.55002361,0.55245492,0.55363019,0.40412032
0.142,-2.2057866,0,0.10928499,0.5460459,0.54846842,0.54963943,0.39339098
