t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
1.2905,0,0.023742137,3.5287781e-29,nan,-0.37705631,1.211881e-05
1.291,0,0.023742137,2.8399425e-29,nan,-0.37705631,1.211881e-05
1.2915,0,0.023742137,2.452804e-29,nan,-0.37705631,1.211881e-05
1.292,0,0.023742137,2.0015171e-29,nan,-0.37705631,1.211881e-05
1.2925,0,0.023742137,2.085657e-29,nan,-0.37705631,1.211881e-05
1.293,0,0.023742137,2.1211396e-29,nan,-0.37705631,1.211881e-05
1.2935,0,0.023742137,2.998812e-29,nan,-0.37705631,1.211881e-05
1.294,0,0.023742137,2.2668862e-29,nan,-0.37705631,1.211881e-05
1.2945,0,0.023742137,2.4121472e-29,nan,-0.37705631,1.211881e-05
1.295,0,0.023742137,3.9873158e-29,nan,-0.37705631,1.211881e-05
1.2955,0,0.023742137,5.7209848e-29,nan,-0.37705631,1.211881e-05
1.296,0,0.023742137,5.8597397e-29,nan,-0.37705631,1.211881e-05
1.2965,0,0.023742137,3.5130646e-29,nan,-0.37705631,1.211881e-05
1.297,0,0.023742137,5.2711682e-29,nan,-0.37705631,1.211881e-05
1.2975,0,0.023742137,1.026745e-28,nan,-0.37705631,1.211881e-05
1.298,0,0.023742137,9.5770915e-29,nan,-0.37705631,1.211881e-05
1.2985,0,0.023742137,1.0764437e-28,nan,-0.37705631,1.211881e-05
1.299,0,0.023742137,9.8876677e-29,nan,-0.37705631,1.211881e-05
1.2995,0,0.023742137,1.2131122e-28,nan,-0.37705631,1.211881e-05
1.3,0,0.023742137,7.9952181e-29,nan,-0.37705631,1.211881e-05
1.3005,0,0.023742137,6.2949923e-29,nan,-0.37705631,1.211881e-05
1.301,0,0.023742137,3.4823609e-29,nan,-0.37705631,1.211881e-05
1.3015,0,0.023742137,1.9846414e-29,nan,-0.37705631,1.211881e-05
1.302,0,0.023742137,7.7158806e-30,nan,-0.37705631,1.211881e-05
1.3025,0,0.023742137,1.7217139e-29,nan,-0.37705631,1.211881e-05
1.303,0,0.023742137,4.6736038e-29,nan,-0.37705631,1.211881e-05
1.3035,0,0.023742137,4.7429103e-29,nan,-0.37705631,1.211881e-05
1.304,0,0.023742137,7.9698753e-29,nan,-0.37705631,1.211881e-05
1.3045,0,0.023742137,1.4969155e-28,nan,-0.37705631,1.211881e-05
1.305,0,0.023742137,1.2344371e-28,nan,-0.37705631,1.211881e-05
1.3055,0,0.023742137,1.4204083e-28,nan,-0.37705631,1.211881e-05
1.306,0,0.023742137,1.4462886e-28,nan,-0.37705631,1.211881e-05
1.3065,0,0.023742137,1.4582075e-28,nan,-0.37705631,1.211881e-05
1.307,0,0.023742137,1.6293511e-28,nan,-0.37705631,1.211881e-05
1.3075,0,0.023742137,9.6274303e-29,nan,-0.37705631,1.211881e-05
1.308,0,0.023742137,1.0322741e-28,nan,-0.37705631,1.211881e-05
1.3085,0,0.023742137,4.9251695e-29,nan,-0.37705631,1.211881e-05
1.309,0,0.023742137,6.0201271e-29,nan,-0.37705631,1.211881e-05
1.3095,0,0.023742137,9.9364918e-29,nan,-0.37705631,1.211881e-05
1.31,0,0.023742137,3.6441925e-29,nan,-0.37705631,1.211881e-05
1.3105,0,0.023742137,5.033921e-29,nan,-0.37705631,1.211881e-05
1.311,0,0.023742137,4.5871301e-29,nan,-0.37705631,1.211881e-05
1.3115,0,0.023742137,3.5793708e-29,nan,-0.37705631,1.211881e-05
1.312,0,0.023742137,5.0759565e-29,nan,-0.37705631,1.211881e-05
1.3125,0,0.023742137,1.0044625e-28,nan,-0.37705631,1.211881e-05
1.313,0,0.023742137,4.6679877e-29,nan,-0.37705631,1.211881e-05
1.3135,0,0.023742137,9.1307469e-29,nan,-0.37705631,1.211881e-05
1.314,0,0.023742137,9.2583485e-29,nan,-0.37705631,1.211881e-05
1.3145,0,0.023742137,9.5663048e-29,nan,-0.37705631,1.211881e-05
1.315,0,0.023742137,1.2488848e-28,nan,-0.37705631,1.211881e-05
1.3155,0,0.023742137,9.3967721e-29,nan,-0.37705631,1.211881e-05
1.316,0,0.023742137,2.099396e-28,nan,-0.37705631,1.211881e-05
1.3165,0,0.023742137,1.3661618e-28,nan,-0.37705631,1.211881e-05
1.317,0,0.023742137,1.0832182e-28,nan,-0.37705631,1.211881e-05
1.3175,0,0.023742137,5.7746085e-29,nan,-0.37705631,1.211881e-05
1.318,0,0.023742137,6.3352889e-29,nan,-0.37705631,1.211881e-05
1.3185,0,0.023742137,5.6111032e-29,nan,-0.37705631,1.211881e-05
1.319,0,0.023742137,7.3524406e-29,nan,-0.37705631,1.211881e-05
1.3195,0,0.023742137,5.065667e-29,nan,-0.37705631,1.211881e-05
1.32,0,0.023742137,2.2436716e-29,nan,-0.37705631,1.211881e-05
