t,E_total,dE_step,contact_E
0.27,88.97491462,-1.230838e-04,2.3673387e-05
0.2705,88.97479189,-1.227292e-04,2.1053883e-05
0.271,88.97466954,-1.223486e-04,2.0372617e-05
0.2715,88.97454759,-1.219465e-04,2.1267298e-05
0.272,88.97442606,-1.215315e-04,2.3305595e-05
0.2725,88.97430495,-1.211153e-04,2.6040684e-05
0.273,88.97418424,-1.207107e-04,2.9068015e-05
0.2735,88.97406391,-1.203302e-04,3.2076114e-05
0.274,88.97394392,-1.199844e-04,3.4885231e-05
0.2745,88.97382424,-1.196802e-04,3.7469366e-05
0.275,88.97370482,-1.194207e-04,3.9959398e-05
0.2755,88.97358562,-1.192044e-04,4.2627448e-05
0.276,88.97346659,-1.190257e-04,4.5854827e-05
0.2765,88.97334771,-1.188757e-04,5.0087809e-05
0.277,88.97322897,-1.187434e-04,5.5786679e-05
0.2775,88.97311035,-1.186169e-04,6.3374054e-05
0.278,88.97299187,-1.184847e-04,7.3188225e-05
0.2785,88.97287353,-1.183373e-04,8.5446369e-05
0.279,88.97275536,-1.181678e-04,0.00010022109
0.2795,88.97263739,-1.179725e-04,0.00011743199
0.28,88.97251964,-1.177510e-04,0.00013685216
0.2805,88.97240213,-1.175061e-04,0.00015812789
0.281,88.97228489,-1.172431e-04,0.00018080845
0.2815,88.97216792,-1.169687e-04,0.00020438203
0.282,88.97205123,-1.166904e-04,0.00022831361
0.2825,88.97193482,-1.164153e-04,0.00025208058
0.283,88.97181867,-1.161496e-04,0.00027520293
0.2835,88.97170277,-1.158977e-04,0.00029726532
0.284,88.97158711,-1.156617e-04,0.00031793011
0.2845,88.97147167,-1.154423e-04,0.00033694115
0.285,88.97135643,-1.152378e-04,0.00035411941
0.2855,88.97124138,-1.150455e-04,0.00036935245
0.286,88.97112652,-1.148620e-04,0.00038258004
0.2865,88.97101184,-1.146837e-04,0.00039377835
0.287,88.97089733,-1.145072e-04,0.00040294524
0.2875,88.970783,-1.143304e-04,0.00041008835
0.288,88.92093236,-4.985064e-02,0.0034721584
0.2885,88.85893398,-6.199838e-02,0.028530415
0.289,88.80600419,-5.292979e-02,0.050547567
0.2895,88.76237329,-4.363090e-02,0.05700072
0.29,88.72853009,-3.384320e-02,0.048863634
0.2905,88.63343889,-9.509120e-02,0.044806572
0.291,88.55112048,-8.231841e-02,0.055271991
0.2915,88.47873021,-7.239026e-02,0.060510476
0.292,88.41708679,-6.164342e-02,0.053349867
0.2925,88.38061461,-3.647218e-02,0.037097298
0.293,88.35265943,-2.795518e-02,0.018996405
0.2935,88.3277892,-2.487023e-02,0.0061448403
0.294,88.30144765,-2.634155e-02,0.001055797
0.2945,88.29362867,-7.818976e-03,0.0010693785
0.295,88.29046711,-3.161563e-03,0.0010084005
0.2955,88.28943841,-1.028702e-03,0.00097679217
0.296,88.28892751,-5.108975e-04,0.00097763434
0.2965,88.28849896,-4.285522e-04,0.00099154422
0.297,88.28814794,-3.510187e-04,0.0010027117
0.2975,88.2878763,-2.716416e-04,0.0010022501
0.298,88.28764781,-2.284817e-04,0.00098931186
0.2985,88.28743322,-2.145961e-04,0.00096757779
0.299,88.28722245,-2.107708e-04,0.00094077865
0.2995,88.28701449,-2.079532e-04,0.00091077986
0.3,88.28680932,-2.051691e-04,0.00087780573
0.3005,88.28660629,-2.030314e-04,0.00084129274
0.301,88.28640482,-2.014760e-04,0.00080053499
0.3015,88.2862047,-2.001149e-04,0.00075497114
0.302,88.28600598,-1.987232e-04,0.00070426836
0.3025,88.2858087,-1.972811e-04,0.00064837145
0.303,88.28561285,-1.958512e-04,0.00058757951
0.3035,88.28541835,-1.944971e-04,0.00052262636
0.304,88.28522509,-1.932599e-04,0.0004547195
0.3045,88.20025004,-8.497505e-02,0.0022485707
0.305,87.95782614,-2.424239e-01,0.070576359
0.3055,87.889882,-6.794415e-02,0.019035239
0.306,87.87024991,-1.963209e-02,0.00025733565
0.3065,87.86795514,-2.294773e-03,0.00013731795
0.307,87.86651105,-1.444084e-03,9.249978e-05
0.3075,87.86580669,-7.043629e-04,5.7428122e-05
0.308,87.86547003,-3.366629e-04,3.2540546e-05
0.3085,87.86523938,-2.306437e-04,1.7603445e-05
0.309,87.86502907,-2.103117e-04,1.1742491e-05
0.3095,87.8648537,-1.753654e-04,1.1255313e-05
0.31,87.86471062,-1.430865e-04,8.5547174e-06
0.3105,87.86457494,-1.356802e-04,6.6075003e-06
0.311,87.86444229,-1.326499e-04,5.2676002e-06
0.3115,87.86431055,-1.317402e-04,4.4023252e-06
0.312,87.86417919,-1.313581e-04,3.9108463e-06
0.3125,87.86404818,-1.310063e-04,3.729915e-06
0.313,87.8639175,-1.306882e-04,3.8318495e-06
0.3135,87.86193981,-1.977686e-03,1.3582779e-05
0.314,87.84432807,-1.761174e-02,0.0046312717
0.3145,87.82922279,-1.510528e-02,0.011292926
0.315,87.81648217,-1.274062e-02,0.014706281
0.3155,87.80649941,-9.982764e-03,0.013781332
0.316,87.79873712,-7.762292e-03,0.0099443769
0.3165,87.79210532,-6.631796e-03,0.0053588899
0.317,87.78587337,-6.231956e-03,0.0018043937
0.3175,87.77274922,-1.312414e-02,0.00021942147
0.318,87.71796455,-5.478468e-02,0.013798716
0.3185,87.70280122,-1.516332e-02,0.0063048538
0.319,87.69835385,-4.447372e-03,0.0017583909
0.3195,87.69691975,-1.434103e-03,0.0015555161
0.32,87.69606631,-8.534389e-04,0.0012778673
0.3205,87.69548782,-5.784892e-04,0.00090269288
0.321,87.69502433,-4.634918e-04,0.00058575816
0.3215,87.69459727,-4.270543e-04,0.00039874587
0.322,87.69423617,-3.611062e-04,0.00029411377
0.3225,87.69391534,-3.208267e-04,0.00026135607
0.323,87.69363922,-2.761204e-04,0.00027771877
0.3235,87.69343201,-2.072122e-04,0.00027506127
0.324,87.69324437,-1.876384e-04,0.00026554664
0.3245,87.69306232,-1.820495e-04,0.00024961439
0.325,87.69283726,-2.250613e-04,0.0002187549
0.3255,87.69252631,-3.109487e-04,0.00016054999
0.326,87.69220587,-3.204401e-04,0.00012744334
0.3265,87.69189212,-3.137471e-04,0.00014133954
0.327,87.69149745,-3.946748e-04,0.00023368181
0.3275,87.69107917,-4.182777e-04,0.00039890801
0.328,87.69078426,-2.949101e-04,0.00052214823
0.3285,87.69056281,-2.214476e-04,0.00054692861
0.329,87.69037617,-1.866469e-04,0.00056210331
0.3295,87.69020033,-1.758396e-04,0.00061050825
0.33,87.69002829,-1.720327e-04,0.00068181072
0.3305,87.68985843,-1.698624e-04,0.00076048502
0.331,87.68969003,-1.684033e-04,0.00083452488
0.3315,87.68952274,-1.672876e-04,0.00089786497
0.332,87.68935649,-1.662454e-04,0.00094983882
0.3325,87.68919126,-1.652352e-04,0.00099157666
0.333,87.68902696,-1.642970e-04,0.0010235354
0.3335,87.68886352,-1.634441e-04,0.0010451775
0.334,87.68870085,-1.626670e-04,0.0010556318
0.3345,87.6885389,-1.619551e-04,0.0010543132
0.335,87.68837759,-1.613023e-04,0.001041168
0.3355,87.68821689,-1.607056e-04,0.00101664
0.336,87.68805673,-1.601625e-04,0.00098154844
0.3365,87.68789076,-1.659681e-04,0.00093263524
0.337,87.68761656,-2.741981e-04,0.00075861475
0.3375,87.68735002,-2.665393e-04,0.00064092466
0.338,87.68708876,-2.612561e-04,0.00056396945
0.3385,87.68683675,-2.520138e-04,0.00051397741
0.339,87.68659679,-2.399595e-04,0.00048211774
0.3395,87.68636817,-2.286179e-04,0.00046405077
0.34,87.68614833,-2.198467e-04,0.00045858881
0.3405,87.68593485,-2.134771e-04,0.00046575042
0.341,87.68572642,-2.084241e-04,0.00048437924
0.3415,87.6855228,-2.036292e-04,0.00051036404
0.342,87.68532429,-1.985046e-04,0.0005364441
0.3425,87.68513128,-1.930067e-04,0.00055371709
0.343,87.68494379,-1.874938e-04,0.00055410735
0.3435,87.68476131,-1.824800e-04,0.00053271299
0.344,87.68458292,-1.783867e-04,0.00048915146
0.3445,87.68440755,-1.753742e-04,0.00042752785
0.345,87.68423425,-1.733007e-04,0.00035518593
0.3455,87.68406245,-1.718011e-04,0.00028077397
0.346,87.68389201,-1.704326e-04,0.00021227777
0.3465,87.68372319,-1.688219e-04,0.00015555948
0.347,87.68355643,-1.667607e-04,0.00011367966
0.3475,87.6833922,-1.642285e-04,8.6990727e-05
0.348,87.68323085,-1.613510e-04,7.3773575e-05
0.3485,87.68307253,-1.583256e-04,7.1098807e-05
0.349,87.68293777,-1.347559e-04,6.3423956e-05
0.3495,87.68281361,-1.241639e-04,5.8659808e-05
0.35,87.68269366,-1.199457e-04,5.3823736e-05
0.3505,87.68257469,-1.189688e-04,4.9785385e-05
0.351,87.68245602,-1.186757e-04,4.6748125e-05
0.3515,87.68233642,-1.195963e-04,4.4259279e-05
0.352,87.68221706,-1.193569e-04,4.479134e-05
0.3525,87.68209714,-1.199267e-04,5.2475381e-05
0.353,87.6819772,-1.199387e-04,7.0131394e-05
0.3535,87.68185845,-1.187465e-04,9.4262159e-05
0.354,87.68174115,-1.173047e-04,0.00012272647
0.3545,87.68162566,-1.154869e-04,0.00015244972
0.355,87.68151211,-1.135493e-04,0.00017915828
0.3555,87.68140037,-1.117397e-04,0.00019901117
0.356,87.68129013,-1.102394e-04,0.00020980706
0.3565,87.68118099,-1.091461e-04,0.00021137932
0.357,87.68107253,-1.084592e-04,0.00020532666
0.3575,87.68096444,-1.080889e-04,0.00019440116
0.358,87.68085655,-1.078913e-04,0.00018178037
0.3585,87.68074883,-1.077138e-04,0.00017038228
0.359,87.6806414,-1.074363e-04,0.00016236342
0.3595,87.6805344,-1.069977e-04,0.00015889055
0.36,87.680428,-1.064019e-04,0.00016019126
0.3605,87.68032229,-1.057057e-04,0.00016581051
0.361,87.68019311,-1.291803e-04,0.00016503245
0.3615,87.68002327,-1.698448e-04,0.00014555
0.362,87.67985851,-1.647574e-04,0.00014848215
0.3625,87.67969902,-1.594914e-04,0.0001605001
0.363,87.67954493,-1.540837e-04,0.00017683823
0.3635,87.67939588,-1.490511e-04,0.00019761245
0.364,87.6792506,-1.452791e-04,0.00022537942
0.3645,87.67910791,-1.426908e-04,0.0002624141
0.365,87.67896724,-1.406718e-04,0.00030909516
0.3655,87.67882878,-1.384564e-04,0.00036335484
0.366,87.67869304,-1.357402e-04,0.0004203217
0.3665,87.67856042,-1.326211e-04,0.00047346144
0.367,87.67843099,-1.294345e-04,0.00051653107
0.3675,87.67830442,-1.265697e-04,0.00054536689
0.368,87.67818011,-1.243123e-04,0.00055884705
0.3685,87.67805735,-1.227521e-04,0.00055884511
0.369,87.67793557,-1.217796e-04,0.00054936802
0.3695,87.67781442,-1.211528e-04,0.00053528354
0.37,87.67769382,-1.205990e-04,0.00052108437
0.3705,87.67757392,-1.199071e-04,0.00051002724
0.371,87.67745494,-1.189787e-04,0.00050378961
0.3715,87.67733711,-1.178300e-04,0.00050259071
0.372,87.67722055,-1.165540e-04,0.00050559666
0.3725,87.67710529,-1.152672e-04,0.00051139833
0.373,87.67699122,-1.140627e-04,0.00051840032
0.3735,87.67687824,-1.129857e-04,0.00052504978
0.374,87.6767662,-1.120342e-04,0.00052992116
0.3745,87.67665503,-1.111772e-04,0.00053172552
0.375,87.67654465,-1.103798e-04,0.00052932024
0.3755,87.67643502,-1.096219e-04,0.00052176654
0.376,87.67632612,-1.089061e-04,0.0005084379
0.3765,87.67621787,-1.082523e-04,0.00048914561
0.377,87.67611018,-1.076849e-04,0.00046423076
0.3775,87.67600296,-1.072193e-04,0.00043457978
0.378,87.67589611,-1.068521e-04,0.00040154524
0.3785,87.67578955,-1.065598e-04,0.00036678353
0.379,87.67568325,-1.063047e-04,0.00033204449
0.3795,87.6755772,-1.060445e-04,0.00029895809
0.38,87.67547146,-1.057427e-04,0.00026885836
0.3805,87.67536608,-1.053762e-04,0.0002426703
0.381,87.67526114,-1.049375e-04,0.00022086686
0.3815,87.67515671,-1.044340e-04,0.00020348772
0.382,87.67505283,-1.038825e-04,0.00019020263
0.3825,87.67494952,-1.033043e-04,0.00018040022
0.383,87.6748468,-1.027207e-04,0.00017328671
0.3835,87.67474465,-1.021500e-04,0.000167984
0.384,87.67464305,-1.016067e-04,0.00016362135
0.3845,87.67454194,-1.011013e-04,0.00015941705
0.385,87.6744413,-1.006413e-04,0.00015474656
0.3855,87.67434107,-1.002308e-04,0.00014919254
0.386,87.6742412,-9.987126e-05,0.00014257223
0.3865,87.67414164,-9.956014e-05,0.00013493838
0.387,87.67404235,-9.929127e-05,0.00012655321
0.3875,87.6739433,-9.905490e-05,0.00011783884
0.388,87.66113034,-1.281296e-02,0.0019085748
0.3885,87.64962744,-1.150290e-02,0.0070487872
0.389,87.6397255,-9.901939e-03,0.010706958
0.3895,87.63169581,-8.029688e-03,0.01128192
0.39,87.62547523,-6.220579e-03,0.0092291829
0.3905,87.62036689,-5.108339e-03,0.0059204575
0.391,87.61564236,-4.724535e-03,0.0026465349
0.3915,87.61074883,-4.893533e-03,0.00054053177
0.392,87.60737511,-3.373713e-03,9.4744949e-05
0.3925,87.60614536,-1.229755e-03,0.00012767127
0.393,87.60564877,-4.965828e-04,0.00016179031
0.3935,87.60544113,-2.076422e-04,0.00018165691
0.394,87.60529147,-1.496597e-04,0.00019749188
0.3945,87.60515336,-1.381122e-04,0.00021674087
0.395,87.60503184,-1.215239e-04,0.00023942023
0.3955,87.60492542,-1.064149e-04,0.00026306075
0.396,87.60482627,-9.915280e-05,0.00028526728
0.3965,87.60472903,-9.723379e-05,0.0003047508
0.397,87.60463221,-9.682766e-05,0.00032150566
0.3975,87.6045358,-9.640624e-05,0.00033627756
0.398,87.60443987,-9.593049e-05,0.00034993081
0.3985,87.60434431,-9.556350e-05,0.00036310878
0.399,87.60424901,-9.529936e-05,0.00037617013
0.3995,87.60415394,-9.506976e-05,0.00038924678
0.4,87.6040591,-9.484196e-05,0.00040231517
0.4005,87.60396448,-9.461914e-05,0.00041524314
0.401,87.60387006,-9.441214e-05,0.00042781483
0.4015,87.60377584,-9.422542e-05,0.00043974542
0.402,87.60368178,-9.405687e-05,0.00045069405
0.4025,87.60358788,-9.390126e-05,0.00046028008
0.403,87.60349413,-9.375325e-05,0.00046810573
0.4035,87.60340052,-9.360929e-05,0.00047378661
0.404,87.60330705,-9.346858e-05,0.00047698831
0.4045,87.60321372,-9.333293e-05,0.00047746343
0.405,87.60312051,-9.320551e-05,0.00047508118
0.4055,87.60302742,-9.308917e-05,0.0004698428
0.406,87.60293444,-9.298510e-05,0.00046187902
0.4065,87.60284154,-9.289223e-05,0.00045143071
0.407,87.60274874,-9.280760e-05,0.00043881764
0.4075,87.60265601,-9.272728e-05,0.0004244025
0.408,87.60256336,-9.264757e-05,0.00040855711
0.4085,87.6024708,-9.256590e-05,0.00039163601
0.409,87.60237831,-9.248123e-05,0.00037395978
0.4095,87.60228592,-9.239391e-05,0.00035580775
0.41,87.60219362,-9.230518e-05,0.00033741807
0.4105,87.6021014,-9.221653e-05,0.00031899245
0.411,87.60200927,-9.212914e-05,0.0003007027
0.4115,87.60191723,-9.204354e-05,0.00028269758
0.412,87.60182527,-9.195964e-05,0.0002651087
0.4125,87.60173339,-9.187680e-05,0.00024805519
0.413,87.6016416,-9.179415e-05,0.00023164718
0.4135,87.60154989,-9.171077e-05,0.00021598798
0.414,87.60145826,-9.162584e-05,0.00020117487
0.4145,87.60136672,-9.153864e-05,0.00018729848
0.415,87.60127527,-9.144860e-05,0.00017444062
0.4155,87.60118392,-9.135525e-05,0.00016267088
0.416,87.60109266,-9.125823e-05,0.00015204257
0.4165,87.6010015,-9.115738e-05,0.00014258865
0.417,87.60091045,-9.105280e-05,0.00013431869
0.4175,87.6008195,-9.094495e-05,0.00012721743
0.418,87.60072867,-9.083469e-05,0.0001212456
0.4185,87.60063795,-9.072327e-05,0.00011634294
0.419,87.60054733,-9.061222e-05,0.00011243334
0.4195,87.60045683,-9.050322e-05,0.0001094314
0.42,87.60036643,-9.039794e-05,0.00010724977
0.4205,87.60027613,-9.029785e-05,0.00010580649
0.421,87.60018593,-9.020411e-05,0.00010503159
0.4215,87.60009581,-9.011749e-05,0.00010487242
0.422,87.60000577,-9.003833e-05,0.00010529731
0.4225,87.59991581,-8.996653e-05,0.00010629727
0.423,87.59982591,-8.990163e-05,0.00010788577
0.4235,87.59973606,-8.984284e-05,0.0001100966
0.424,87.59964627,-8.978915e-05,0.00011298006
0.4245,87.59955653,-8.973938e-05,0.00011659789
0.425,87.59946684,-8.969229e-05,0.00012101726
0.4255,87.5993772,-8.964664e-05,0.00012630443
0.426,87.59928759,-8.960131e-05,0.00013251841
0.4265,87.59919804,-8.955530e-05,0.00013970532
0.427,87.59910853,-8.950782e-05,0.00014789351
0.4275,87.59901907,-8.945830e-05,0.00015709005
0.428,87.59892967,-8.940640e-05,0.00016727841
0.4285,87.59884031,-8.935194e-05,0.00017841754
0.429,87.59875102,-8.929493e-05,0.00019044214
0.4295,87.59866178,-8.923548e-05,0.00020326401
0.43,87.59857261,-8.917379e-05,0.00021677418
0.4305,87.5984835,-8.911007e-05,0.00023084565
0.431,87.59839446,-8.904454e-05,0.00024533648
0.4315,87.59830548,-8.897740e-05,0.0002600931
0.432,87.59821657,-8.890884e-05,0.00027495352
0.4325,87.59812773,-8.883903e-05,0.00028975064
0.433,87.59803896,-8.876815e-05,0.0003043152
0.4335,87.59795027,-8.869639e-05,0.00031847874
0.434,87.59786164,-8.862397e-05,0.00033207618
0.4345,87.59777309,-8.855117e-05,0.00034494834
0.435,87.59768461,-8.847831e-05,0.00035694422
0.4355,87.59759621,-8.840577e-05,0.00036792307
0.436,87.59750787,-8.833399e-05,0.00037775645
0.4365,87.59398434,-3.523534e-03,0.0011921768
0.437,87.59109049,-2.893853e-03,0.0025905005
0.4375,87.58874765,-2.342833e-03,0.0031070793
0.438,87.58702466,-1.722993e-03,0.0026928914
0.4385,87.58575537,-1.269295e-03,0.00185553
0.439,87.58466814,-1.087223e-03,0.0010763755
0.4395,87.58362071,-1.047432e-03,0.00061749143
0.44,87.58263357,-9.871369e-04,0.00051688243
0.4405,87.58216169,-4.718793e-04,0.00054992652
0.441,87.58192194,-2.397484e-04,0.00055200826
0.4415,87.58178359,-1.383561e-04,0.00054545359
0.442,87.58167066,-1.129255e-04,0.00053697087
0.4425,87.58156133,-1.093339e-04,0.00052830879
0.443,87.58145552,-1.058076e-04,0.00051870779
0.4435,87.58135388,-1.016409e-04,0.00050713738
0.444,87.58125477,-9.910945e-05,0.00049324554
0.4445,87.58115659,-9.818425e-05,0.0004773873
0.445,87.58105868,-9.790973e-05,0.00046024813
0.4455,87.58096095,-9.773069e-05,0.00044247832
0.446,87.58086341,-9.753833e-05,0.00042451657
0.4465,87.58076606,-9.734955e-05,0.00040657639
0.447,87.5806689,-9.716130e-05,0.0003887048
0.4475,87.58057194,-9.695653e-05,0.0003708514
0.448,87.58047521,-9.672954e-05,0.00035292604
0.4485,87.58037872,-9.648768e-05,0.00033484393
0.449,87.58028248,-9.624210e-05,0.00031655935
0.4495,87.58018648,-9.600159e-05,0.00029808705
0.45,87.58009071,-9.577137e-05,0.0002795096
0.4505,87.57999515,-9.555381e-05,0.00026097193
0.451,87.57989981,-9.534944e-05,0.00024266627
0.4515,87.57980465,-9.515764e-05,0.00022481249
0.452,87.57970967,-9.497715e-05,0.00020763791
0.4525,87.57961486,-9.480637e-05,0.00019135936
0.453,87.57952022,-9.464342e-05,0.00017616857
0.4535,87.57942573,-9.448608e-05,0.00016222113
0.454,87.5793314,-9.433183e-05,0.00014962862
0.4545,87.57923722,-9.417796e-05,0.00013845407
0.455,87.5791432,-9.402196e-05,0.00012871083
0.4555,87.57904934,-9.386188e-05,0.00012036522
0.456,87.57863262,-4.167219e-04,0.00014064801
0.4565,87.57820505,-4.275738e-04,0.00030950906
0.457,87.57783399,-3.710510e-04,0.00044024935
0.4575,87.57753013,-3.038645e-04,0.00045224165
0.458,87.57729065,-2.394773e-04,0.00037540416
0.4585,87.57708792,-2.027317e-04,0.00026857569
0.459,87.57689622,-1.916960e-04,0.00017804081
0.4595,87.57670833,-1.878910e-04,0.00012592768
0.46,87.57653055,-1.777817e-04,0.00011187083
0.4605,87.57638866,-1.418915e-04,0.00011730868
0.461,87.57627897,-1.096883e-04,0.00011920289
0.4615,87.57618103,-9.794111e-05,0.00012089655
0.462,87.57608631,-9.471817e-05,0.00012344994
0.4625,87.57599214,-9.417308e-05,0.0001273831
0.463,87.57589842,-9.372064e-05,0.00013284262
0.4635,87.57580524,-9.317976e-05,0.0001398402
0.464,87.57571244,-9.279553e-05,0.00014837041
0.4645,87.57561987,-9.257876e-05,0.00015842377
0.465,87.57551929,-1.005740e-04,0.000167949
0.4655,87.57540287,-1.164182e-04,0.0001840064
0.466,87.57529107,-1.118041e-04,0.00021322483
0.4665,87.57518362,-1.074485e-04,0.00024069387
0.467,87.57508251,-1.011139e-04,0.00026050221
0.4675,87.57498736,-9.515095e-05,0.00027296833
0.468,87.57489567,-9.168406e-05,0.00028102657
0.4685,87.5748052,-9.047406e-05,0.00028803505
0.469,87.57471512,-9.008199e-05,0.00029653093
0.4695,87.57462572,-8.939333e-05,0.00030757121
0.47,87.57453761,-8.811568e-05,0.00032074574
0.4705,87.57445108,-8.652462e-05,0.00033482031
0.471,87.57436604,-8.504331e-05,0.0003485973
0.4715,87.57428208,-8.395731e-05,0.00036149041
0.472,87.57419876,-8.331958e-05,0.00037357987
0.4725,87.57411576,-8.299887e-05,0.000385275
0.473,87.57403297,-8.279636e-05,0.00039689337
0.4735,87.57395041,-8.255661e-05,0.00040841272
0.474,87.57386819,-8.222325e-05,0.00041947249
0.4745,87.57378636,-8.182919e-05,0.00042954313
0.475,87.57370491,-8.144632e-05,0.00043812145
0.4755,87.57362378,-8.113266e-05,0.00044484665
0.476,87.57354287,-8.090469e-05,0.00044951044
0.4765,87.57346213,-8.074100e-05,0.00045200033
0.477,87.57338153,-8.060493e-05,0.00045223758
0.4775,87.57330106,-8.046816e-05,0.00045015289
0.478,87.57322074,-8.032249e-05,0.00044570703
0.4785,87.57314056,-8.017731e-05,0.00043893425
0.479,87.57306051,-8.004853e-05,0.00042997712
0.4795,87.57298056,-7.994727e-05,0.00041909182
0.48,87.57290069,-7.987423e-05,0.00040662106
0.4805,87.57282087,-7.982084e-05,0.0003929477
0.481,87.57274109,-7.977467e-05,0.00037844735
0.4815,87.57266137,-7.972511e-05,0.00036345411
0.482,87.5725817,-7.966656e-05,0.00034824475
0.4825,87.5725021,-7.959850e-05,0.0003330383
0.483,87.57242258,-7.952335e-05,0.00031800391
0.4835,87.57234314,-7.944399e-05,0.00030327049
0.484,87.57226377,-7.936225e-05,0.00028893437
0.4845,87.5721845,-7.927868e-05,0.00027506479
0.485,87.5721053,-7.919316e-05,0.00026170835
0.4855,87.5720262,-7.910581e-05,0.00024889404
0.486,87.57194718,-7.901738e-05,0.00023663903
0.4865,87.57186825,-7.892921e-05,0.00022495477
0.487,87.57178941,-7.884276e-05,0.0002138523
0.4875,87.57171065,-7.875911e-05,0.00020334583
0.488,87.57163197,-7.867873e-05,0.00019345453
0.4885,87.57155337,-7.860147e-05,0.00018420256
0.489,87.57147484,-7.852679e-05,0.0001756182
0.4895,87.57139639,-7.845402e-05,0.00016773232
0.49,87.571318,-7.838260e-05,0.00016057657
0.4905,87.57123969,-7.831209e-05,0.00015418141
0.491,87.57116145,-7.824223e-05,0.00014857406
0.4915,87.57108328,-7.817287e-05,0.00014377648
0.492,87.57100517,-7.810401e-05,0.00013980365
0.4925,87.57092714,-7.803577e-05,0.00013666256
0.493,87.57084917,-7.796843e-05,0.00013435198
0.4935,87.57077127,-7.790245e-05,0.00013286338
0.494,87.57069343,-7.783841e-05,0.0001321825
0.4945,87.57061565,-7.777697e-05,0.00013229173
0.495,87.57053793,-7.771871e-05,0.00013317243
0.4955,87.57046027,-7.766411e-05,0.00013480727
0.496,87.57038266,-7.761340e-05,0.00013718178
0.4965,87.57030509,-7.756659e-05,0.00014028529
0.497,87.57022757,-7.752345e-05,0.00014411092
0.4975,87.57015008,-7.748351e-05,0.00014865468
0.498,87.57007264,-7.744614e-05,0.00015391391
0.4985,87.56999523,-7.741061e-05,0.00015988517
0.499,87.56991785,-7.737614e-05,0.00016656182
0.4995,87.56984051,-7.734198e-05,0.00017393173
0.5,87.5697632,-7.730746e-05,0.00018197511
0.5005,87.56968593,-7.727204e-05,0.00019066294
0.501,87.56960869,-7.723534e-05,0.00019995597
0.5015,87.56953149,-7.719716e-05,0.0002098043
0.502,87.56945434,-7.715746e-05,0.00022014775
0.5025,87.56937722,-7.711632e-05,0.00023091655
0.503,87.56930015,-7.707392e-05,0.00024203251
0.5035,87.56922312,-7.703050e-05,0.00025341033
0.504,87.56914613,-7.698631e-05,0.00026495886
0.5045,87.56906919,-7.694154e-05,0.00027658228
0.505,87.56899229,-7.689634e-05,0.00028818106
0.5055,87.56891544,-7.685081e-05,0.00029965263
0.506,87.56883864,-7.680495e-05,0.0003108919
0.5065,87.56876188,-7.675874e-05,0.00032179169
0.507,87.56868517,-7.671210e-05,0.00033224317
0.5075,87.5686085,-7.666500e-05,0.00034213644
0.508,87.56853188,-7.661742e-05,0.00035136151
0.5085,87.56845531,-7.656942e-05,0.0003598096
0.509,87.56837879,-7.652116e-05,0.00036737501
0.5095,87.56830232,-7.647289e-05,0.00037395728
0.51,87.5682259,-7.642495e-05,0.00037946395
0.5105,87.56814952,-7.637777e-05,0.00038381333
0.511,87.56807319,-7.633183e-05,0.00038693754
0.5115,87.5679969,-7.628762e-05,0.00038878526
0.512,87.56792065,-7.624559e-05,0.00038932423
0.5125,87.56784445,-7.620615e-05,0.00038854309
0.513,87.56776828,-7.616956e-05,0.00038645258
0.5135,87.56769214,-7.613598e-05,0.00038308589
0.514,87.56761604,-7.610541e-05,0.00037849803
0.5145,87.56753996,-7.607767e-05,0.00037276441
0.515,87.56746391,-7.605247e-05,0.0003659786
0.5155,87.56738788,-7.602938e-05,0.00035824933
0.516,87.56731187,-7.600785e-05,0.0003496971
0.5165,87.56723588,-7.598730e-05,0.00034045042
0.517,87.56715991,-7.596713e-05,0.00033064203
0.5175,87.56708397,-7.594675e-05,0.00032040518
0.518,87.56700804,-7.592563e-05,0.00030987032
0.5185,87.56693214,-7.590334e-05,0.00029916219
0.519,87.56685626,-7.587955e-05,0.0002883975
0.5195,87.5667804,-7.585404e-05,0.00027768327
0.52,87.56670458,-7.582671e-05,0.00026711572
0.5205,87.56662878,-7.579757e-05,0.00025677987
0.521,87.56655301,-7.576674e-05,0.00024674956
0.5215,87.56647728,-7.573438e-05,0.00023708792
0.522,87.56640158,-7.570074e-05,0.00022784818
0.5225,87.56632591,-7.566607e-05,0.00021907461
0.523,87.56625028,-7.563064e-05,0.00021080364
0.5235,87.56617469,-7.559473e-05,0.0002030649
0.524,87.56609913,-7.555857e-05,0.00019588225
0.5245,87.56602361,-7.552240e-05,0.00018927468
0.525,87.56594812,-7.548642e-05,0.00018325712
0.5255,87.56587267,-7.545080e-05,0.00017784107
0.526,87.56579725,-7.541570e-05,0.00017303517
0.5265,87.56572187,-7.538126e-05,0.00016884564
0.527,87.56564652,-7.534763e-05,0.00016527667
0.5275,87.56557121,-7.531493e-05,0.00016233069
0.528,87.56549593,-7.528328e-05,0.00016000874
0.5285,87.56542067,-7.525281e-05,0.00015831066
0.529,87.56534545,-7.522362e-05,0.00015723531
0.5295,87.56527025,-7.519580e-05,0.00015678075
0.53,87.56519508,-7.516942e-05,0.00015694438
0.5305,87.56511994,-7.514453e-05,0.00015772289
0.531,87.56504482,-7.512113e-05,0.00015911229
0.5315,87.56496972,-7.509918e-05,0.00016110768
0.532,87.56489464,-7.507859e-05,0.00016370303
