t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
0.141,0.0088086005,0.028014551,0.001997899,nan,-0.36595217,1.4767139e-06
0.1415,0.0084788237,0.030967954,0.0019156257,nan,-0.36606119,1.5694171e-06
0.142,0.0080409925,0.033986368,0.0018084568,nan,-0.36616817,1.6574247e-06
0.1425,0.0075076444,0.037035982,0.0016802442,nan,-0.36627276,1.7401551e-06
0.143,0.006893889,0.040080691,0.0015352547,nan,-0.36637465,1.8172376e-06
0.1435,0.0062169965,0.043082804,0.0013779888,nan,-0.36647362,1.8884814e-06
0.144,0.0054959155,0.046003793,0.0012130256,nan,-0.36656948,1.9538366e-06
0.1445,0.004750726,0.04880507,0.0010448942,nan,-0.36666212,2.0133501e-06
0.145,0.0040020425,0.051448783,0.00087797376,nan,-0.36675152,2.0671216e-06
0.1455,0.0032703859,0.05389861,0.00071641692,nan,-0.36683771,2.1152632e-06
0.146,0.0025755497,0.056120523,0.00056409065,nan,-0.36692079,2.1578647e-06
0.1465,0.0019359874,0.058083528,0.0004245284,nan,-0.36700093,2.1949681e-06
0.147,0.0013682507,0.059760318,0.00030088697,nan,-0.36707833,2.2265519e-06
0.1475,0.00088650194,0.061127861,0.00019590358,nan,-0.36715328,2.2525252e-06
0.148,0.00050212221,0.062167866,0.00011185047,nan,-0.36722606,2.2727323e-06
0.1485,0.00022342638,0.06286715,5.0486821e-05,nan,-0.36729703,2.2869653e-06
0.149,5.5490625e-05,0.063217865,1.3010103e-05,nan,-0.36736653,2.2949841e-06
0.1495,9.0850146e-08,0.063217615,1.0713107e-08,nan,-0.36743492,2.2965407e-06
0.15,5.5745191e-05,0.062869434,1.1435326e-05,nan,-0.36750258,2.2914059e-06
0.1505,0.00021785052,0.062181654,4.6564671e-05,nan,-0.36756985,2.279396e-06
0.151,0.00047890111,0.061167658,0.00010401117,nan,-0.36763707,2.2603969e-06
0.1515,0.00082877731,0.059845526,0.00018174067,nan,-0.36770456,2.234384e-06
0.152,0.0012550923,0.058237586,0.00027712069,nan,-0.36777259,2.2014366e-06
0.1525,0.0017435856,0.056369892,0.00038699529,nan,-0.36784142,2.1617458e-06
0.153,0.0022785527,0.054271615,0.00050778443,nan,-0.36791123,2.115615e-06
0.1535,0.0028433002,0.051974402,0.00063560328,nan,-0.36798217,2.0634548e-06
0.154,0.0034206155,0.04951168,0.00076639543,nan,-0.36805433,2.005771e-06
0.1545,0.003993242,0.046917953,0.00089607271,nan,-0.36812776,1.9431489e-06
0.155,0.0045443462,0.044228095,0.0010206541,nan,-0.36820243,1.8762341e-06
0.1555,0.0050579699,0.041476665,0.0011363964,nan,-0.36827827,1.8057116e-06
0.156,0.0055194523,0.038697251,0.0012399108,nan,-0.36835516,1.7322847e-06
0.1565,0.0059158162,0.035921876,0.0013282607,nan,-0.36843292,1.6566564e-06
0.157,0.0062361047,0.03318046,0.0013990374,nan,-0.36851135,1.579512e-06
0.1575,0.0064716623,0.030500365,0.001450413,nan,-0.36859019,1.5015062e-06
0.158,0.0066163507,0.027906018,0.001481171,nan,-0.36866918,1.4232538e-06
0.1585,0.0066666934,0.025418628,0.0014907159,nan,-0.36874801,1.3453247e-06
0.159,0.0066219437,0.023056,0.0014790636,nan,-0.3688264,1.2682428e-06
0.1595,0.0064840749,0.020832441,0.0014468171,nan,-0.36890404,1.1924877e-06
0.16,0.0062576894,0.018758757,0.001395128,nan,-0.36898064,1.1185002e-06
0.1605,0.0059498526,0.016842351,0.0013256479,nan,-0.36905594,1.0466881e-06
0.161,0.0055698543,0.015087396,0.0012404719,nan,-0.36912968,9.7743351e-07
0.1615,0.0051289063,0.013495088,0.0011420737,nan,-0.36920167,9.1110018e-07
0.162,0.0046397871,0.012063966,0.0010332361,nan,-0.36927173,8.4803904e-07
0.1625,0.0041164447,0.010790287,0.00091697581,nan,-0.36933973,7.8859277e-07
0.163,0.0035735724,0.0096684362,0.00079646458,nan,-0.3694056,7.3309808e-07
0.1635,0.0030261703,0.0086913691,0.00067494628,nan,-0.36946931,6.818858e-07
0.164,0.0024891076,0.0078510621,0.00055565238,nan,-0.36953086,6.3527871e-07
0.1645,0.0019766987,0.0071389608,0.00044171649,nan,-0.36959034,5.9358745e-07
0.165,0.0015023051,0.0065464115,0.00033609007,nan,-0.36964784,5.5710484e-07
0.1655,0.0010779741,0.0060650619,0.00024146185,nan,-0.36970352,5.2609905e-07
0.166,0.00071412393,0.0056872214,0.00016018323,nan,-0.36975758,5.0080637e-07
0.1665,0.00041928126,0.0054061682,9.4202557e-05,nan,-0.36981022,4.8142398e-07
0.167,0.00019987862,0.0052163973,4.5010745e-05,nan,-0.36986169,4.6810333e-07
0.1675,6.0113735e-05,0.0051138014,1.3600611e-05,nan,-0.36991226,4.6094468e-07
0.168,1.8738888e-06,0.0050957817,4.4162769e-07,nan,-0.36996219,4.5999298e-07
0.1685,2.4725393e-05,0.005161286,5.4712596e-06,nan,-0.37001175,4.6523545e-07
0.169,0.00012596708,0.0053107745,2.8103277e-05,nan,-0.37006121,4.7660092e-07
0.1695,0.00030074512,0.0055461171,6.7252645e-05,nan,-0.37011083,4.9396083e-07
0.17,0.00054222509,0.0058704246,0.00012137588,nan,-0.37016084,5.1713185e-07
0.1705,0.00084181576,0.0062878235,0.00018852508,nan,-0.37021144,5.4587978e-07
0.171,0.001189438,0.0068031803,0.00026641337,nan,-0.37026281,5.7992443e-07
