t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4,KE_body5,KE_body6,KE_body7,KE_body8
0.1795,89.00679,3.9389116e-05,0,1.9744768e-05,1.4895695e-05,1.5581333e-05,1.6136295e-05,0.0010260549,0.00015679861,0.0045758121,69.290634
0.18,89.006488,3.8644436e-05,0,1.7991235e-06,0.00011924714,0.0001259687,0.00012866295,0.0012389824,9.0596858e-05,0.0041784669,69.149268
0.1805,89.006166,3.684903e-05,0,3.1006994e-06,0.00030120616,0.00032654185,0.00033538484,0.0013597608,4.243938e-05,0.003799166,69.008047
0.181,89.005848,3.4787405e-05,0,2.3649495e-05,0.0005426118,0.00059287502,0.00061109975,0.0013688501,1.232617e-05,0.0034379094,68.866969
0.1815,89.005531,3.2511655e-05,0,6.3445511e-05,0.00082605193,0.00089994149,0.00092679799,0.0012624044,2.572293e-07,0.0030946971,68.726036
0.182,89.005215,3.0074272e-05,0,0.00012248875,0.001131351,0.0012241804,0.0012566856,0.0010544666,6.2325573e-06,0.002769529,68.585247
0.1825,89.004904,2.7534261e-05,0,0.0002007792,0.0014372721,0.001544272,0.0015799832,0.0007774612,3.0252154e-05,0.0024624052,68.444603
0.183,89.004597,2.4953805e-05,0,0.00029831688,0.0017247762,0.0018420473,0.0018798496,0.00047888069,7.2316019e-05,0.0021733257,68.304103
0.1835,89.004296,2.2393226e-05,0,0.00041510177,0.0019792211,0.0021032474,0.0021426048,0.00021495855,0.00013242415,0.0019022904,68.163748
0.184,89.004001,1.9907607e-05,0,0.00055113389,0.0021908722,0.0023178927,0.0023580272,4.2884018e-05,0.00021057656,0.0016492994,68.023536
0.1845,89.003712,2.0199297e-05,0,0.00070641323,0.002354369,0.0024802768,0.0025199634,1.2890887e-05,0.00030677323,0.0014143527,67.883469
0.185,89.003429,2.1020178e-05,0,0.00088093978,0.0024679335,0.0025886492,0.0026264789,0.00016123197,0.00042101417,0.0011974503,67.743547
0.1855,89.003151,2.1388363e-05,0,0.0010747136,0.0025326769,0.0026446447,0.0026793729,0.00050485913,0.00055329938,0.00099859206,67.603769
0.186,89.002878,2.1291929e-05,0,0.0012877346,0.0025519975,0.0026525366,0.0026832903,0.0010384524,0.00070362886,0.00081777815,67.464135
0.1865,89.002609,2.0736005e-05,0,0.0015200028,0.0025309736,0.0026184144,0.0026447328,0.001734174,0.0008720026,0.0006550085,67.324645
0.187,89.002344,1.9741548e-05,0,0.0017715182,0.0024757256,0.0025493803,0.0025711603,0.0025441735,0.0010584206,0.00051028311,67.1853
0.1875,89.002083,1.8343622e-05,0,0.0020422809,0.0023927956,0.0024528365,0.0024702516,0.0034055145,0.0012628829,0.000383602,67.0461
0.188,89.001824,1.6589476e-05,0,0.0023322907,0.00228861,0.0023359069,0.0023493328,0.0042468921,0.0014853895,0.00027496516,66.907043
0.1885,89.001567,1.4536503e-05,0,0.0026415478,0.0021690686,0.0022050135,0.0022149649,0.004996305,0.0017259403,0.00018437258,66.768131
0.189,89.001312,1.2250049e-05,0,0.0029700521,0.002039271,0.0020656047,0.002072682,0.0055887524,0.0019845354,0.00011182428,66.629363
0.1895,89.00106,9.8011002e-06,0,0.0033178037,0.0019033725,0.0019220223,0.0019268633,0.0059730553,0.0022611747,5.7320237e-05,66.49074
0.19,89.00081,7.2638539e-06,0,0.0036848024,0.001764548,0.0017774842,0.0017807227,0.0061170334,0.0025558584,2.0860468e-05,66.352261
0.1905,89.000562,4.7132655e-06,0,0.0040710484,0.0016250438,0.0016341579,0.0016363883,0.0060104956,0.0028685863,2.4449681e-06,66.213926
0.191,89.000317,4.2993679e-06,0,0.0044765416,0.0014862925,0.0014932993,0.0014950493,0.0056657814,0.0031993584,2.0737366e-06,66.075736
0.1915,89.000086,4.021613e-06,0,0.004901282,0.0013462235,0.0013542407,0.0013564149,0.0051308425,0.0035481749,1.9746774e-05,65.93769
0.192,88.999918,2.7972473e-06,0,0.0053452697,0.0011756323,0.001203472,0.0012116259,0.0046185548,0.0039150356,5.546408e-05,65.799789
0.1925,88.999754,1.6472638e-06,0,0.0058085045,0.0010009221,0.0010401054,0.0010537273,0.0041341977,0.0042999405,0.00010922565,65.662031
0.193,88.999592,5.9099856e-07,0,0.0062909866,0.00083177931,0.00087049929,0.00088473048,0.0036787554,0.0047028898,0.0001810315,65.524418
0.1935,88.999445,0,0,0.0067927159,0.00067269617,0.00070768252,0.00072052601,0.0032508867,0.0051238833,0.00027088161,65.38695
0.194,88.999306,0,0,0.0073136924,0.00053018609,0.00056166555,0.0005731515,0.0028494788,0.0055629211,0.00037877599,65.249626
0.1945,88.999167,0,0,0.0078539161,0.00040478589,0.00043251806,0.00044262284,0.0024742944,0.0060200031,0.00050471464,65.112446
0.195,88.999028,0,0,0.0084133871,0.00029641874,0.00032023562,0.00032894102,0.0021255051,0.0064951294,0.00064869756,64.97541
0.1955,88.99889,0,0,0.0089921053,0.00020492877,0.00022479993,0.00023210224,0.0018032457,0.0069883,0.00081072475,64.838519
0.196,88.998751,0,0,0.0095900707,0.00013026863,0.00014620442,0.00015210462,0.0015075202,0.0074995149,0.0009907962,64.701773
0.1965,88.998613,0,0,0.010207283,7.2445304e-05,8.4449548e-05,8.8948078e-05,0.0012382836,0.008028774,0.0011889119,64.56517
0.197,88.998475,0,0,0.010843743,3.146623e-05,3.9536255e-05,4.2632878e-05,0.00099550784,0.0085760774,0.0014050719,64.428712
0.1975,88.998336,0,0,0.01149945,7.3310741e-06,1.1464602e-05,1.3159087e-05,0.0007791903,0.009141425,0.0016392762,64.292398
0.198,88.998198,0,0,0.012174404,3.7860755e-08,2.3436985e-07,5.2665494e-07,0.00058933689,0.009724817,0.0018915247,64.156229
0.1985,88.99806,0,0,0.012868606,9.5858435e-06,5.8454485e-06,4.7355429e-06,0.00042595077,0.010326253,0.0021618175,64.020204
0.199,88.997921,0,0,0.013582055,3.5975064e-05,2.8297832e-05,2.5785743e-05,0.00028903143,0.010945734,0.0024501546,63.884324
0.1995,88.997783,0,0,0.014314751,7.9205632e-05,6.7591534e-05,6.3677261e-05,0.00017857747,0.011583258,0.0027565359,63.748587
0.2,88.997645,0,0,0.015066694,0.00013927755,0.00012372656,0.0001184101,9.4588237e-05,0.012238827,0.0030809615,63.612995
0.2005,88.997506,0,0,0.015837884,0.0002161908,0.0001967029,0.00018998425,3.7063762e-05,0.012912441,0.0034234314,63.477548
0.201,88.997368,0,0,0.016628322,0.00030994537,0.00028652056,0.00027839972,6.0042251e-06,0.013604098,0.0037839455,63.342245
0.2015,88.99723,0,0,0.017438007,0.00042054126,0.00039317954,0.00038365651,1.4096934e-06,0.0143138,0.004162504,63.207086
0.202,88.997091,0,0,0.018266939,0.00054797846,0.00051667984,0.00050575462,2.3280136e-05,0.015041546,0.0045591066,63.072071
0.2025,88.996938,6.8852015e-07,0,0.019115118,0.00066325076,0.00065702145,0.00064469405,7.1615513e-05,0.015787336,0.0049737536,62.937201
0.203,88.996784,1.6755859e-06,0,0.019982544,0.00074617986,0.00081420439,0.00080047479,0.00014641581,0.016551171,0.0054064448,62.802475
0.2035,88.99663,2.6896236e-06,0,0.020869218,0.00078853616,0.00098822863,0.00097309685,0.00024768103,0.01733305,0.0058571803,62.667894
0.204,88.996475,3.6888518e-06,0,0.021775139,0.00080056281,0.0011614589,0.0011625602,0.00037541118,0.018132973,0.00632596,62.533457
0.2045,88.996309,4.8013695e-06,0,0.022700307,0.00091163352,0.0011680812,0.0013688649,0.00052960626,0.01895094,0.0068127841,62.399164
0.205,88.996141,6.0158019e-06,0,0.023644722,0.0010838755,0.0011911639,0.0014348516,0.00071026627,0.019786952,0.0073176524,62.265016
0.2055,88.99598,7.341863e-06,0,0.024608385,0.0012405588,0.0012885668,0.0013791868,0.0009173912,0.020641008,0.0078405649,62.131012
0.206,88.995823,8.706413e-06,0,0.025591295,0.0013376159,0.0013591127,0.0013474251,0.0011509811,0.021513108,0.0083815218,61.997152
0.2065,88.995669,1.004238e-05,0,0.026593452,0.0013659262,0.0013848527,0.0013550047,0.0014110359,0.022403253,0.0089405229,61.863437
0.207,88.995516,1.1338648e-05,0,0.027614856,0.0013448799,0.001377475,0.0013678873,0.0016975556,0.023311442,0.0095175682,61.729866
0.2075,88.995363,1.2612467e-05,0,0.028655507,0.0012978512,0.0013451806,0.001356437,0.0020105402,0.024237675,0.010112658,61.596439
0.208,88.995211,1.3873445e-05,0,0.029715406,0.0012366867,0.0012902711,0.0013105394,0.0023499898,0.025181952,0.010725792,61.463157
0.2085,88.995059,1.511302e-05,0,0.030794552,0.0011626325,0.0012140905,0.0012341017,0.0027159043,0.026144274,0.01135697,61.330019
0.209,88.994908,1.6312216e-05,0,0.031892945,0.0010737312,0.0011191682,0.0011354422,0.0031082837,0.027124639,0.012006192,61.197025
0.2095,88.994757,1.7451898e-05,0,0.033010586,0.00096998697,0.0010090891,0.0010217775,0.0035271281,0.028123049,0.012673459,61.064176
0.21,88.994607,1.8517811e-05,0,0.034147473,0.00085436783,0.00088799912,0.0008982479,0.0039724374,0.029139504,0.01335877,60.931471
0.2105,88.994457,1.950054e-05,0,0.035303608,0.00073156467,0.00076034056,0.00076895082,0.0044442116,0.030174002,0.014062125,60.798911
0.211,88.994307,2.0393415e-05,0,0.03647899,0.00060662615,0.00063070935,0.00063794749,0.0049424507,0.031226545,0.014783525,60.666495
0.2115,88.994158,2.119068e-05,0,0.037673619,0.00048429001,0.00050370201,0.00050957332,0.0054671548,0.032297133,0.015522969,60.534223
0.212,88.99401,2.1886739e-05,0,0.038887495,0.00036884971,0.00038374101,0.00038824336,0.0060183238,0.033385764,0.016280457,60.402096
0.2125,88.993862,2.247625e-05,0,0.040120619,0.00026417403,0.00027490611,0.00027812575,0.0065959577,0.03449244,0.017055989,60.270113
0.213,88.993577,2.1921145e-05,0,0.04137299,0.00018727175,0.00018656339,0.00018641333,0.0069630419,0.03561716,0.017849566,60.138274
0.2135,88.993269,2.0513169e-05,0,0.042644608,0.00013560664,0.00012305855,0.00011898347,0.0069387393,0.036759924,0.018661186,60.006579
0.214,88.992964,1.910577e-05,0,0.043935473,9.7146655e-05,8.022523e-05,7.4608965e-05,0.0065417415,0.037920733,0.019490852,59.875029
0.2145,88.99266,1.7747609e-05,0,0.045245586,6.7757268e-05,5.2139014e-05,4.7253648e-05,0.0058240582,0.039099585,0.020338561,59.743624
0.215,88.992361,1.6482543e-05,0,0.046574946,4.6107029e-05,3.4045157e-05,3.0668362e-05,0.0048680437,0.040296482,0.021204315,59.612363
0.2155,88.992069,1.8947237e-05,0,0.047923553,3.1030937e-05,2.2569199e-05,2.0476742e-05,0.0037792888,0.041511424,0.022088113,59.481246
0.216,88.991787,2.1241143e-05,0,0.049291407,2.0967271e-05,1.5352696e-05,1.4086893e-05,0.0026739327,0.042744409,0.022989955,59.350273
0.2165,88.991515,2.3045393e-05,0,0.050678508,1.4304369e-05,1.0767163e-05,9.998076e-06,0.0016641635,0.043995439,0.023909841,59.219445
0.217,88.99125,2.4321238e-05,0,0.052084857,9.7372988e-06,7.7159436e-06,7.2764814e-06,0.00084526303,0.045264513,0.024847772,59.088761
0.2175,88.990993,2.5041399e-05,0,0.053510453,6.3832642e-06,5.482578e-06,5.2957609e-06,0.00028580873,0.046551632,0.025803747,58.958221
0.218,88.990742,2.5195744e-05,0,0.054955296,3.7503785e-06,3.6312158e-06,3.6409701e-06,2.1661279e-05,0.047856794,0.026777766,58.827826
0.2185,88.990495,2.4794279e-05,0,0.056419386,1.6877866e-06,1.9750877e-06,2.1047337e-06,5.4020122e-05,0.049180001,0.02776983,58.697575
0.219,88.990252,2.3867028e-05,0,0.057902724,3.7876671e-07,6.1437659e-07,7.4930479e-07,0.00035154079,0.050521253,0.028779938,58.567469
0.2195,88.990012,2.2461816e-05,0,0.059405308,3.8246638e-07,2.5108204e-08,1.3647439e-08,0.00085607337,0.051880548,0.02980809,58.437507
0.22,88.989775,2.0641103e-05,0,0.06092714,2.698853e-06,1.1649948e-06,8.3276684e-07,0.0014911278,0.053257888,0.030854286,58.307689
0.2205,88.98954,1.8478617e-05,0,0.06246822,8.8178287e-06,5.5543347e-06,4.7285263e-06,0.0021718585,0.054653272,0.031918527,58.178016
0.221,88.989308,1.7079086e-05,0,0.064028546,2.0713492e-05,1.5291508e-05,1.3832134e-05,0.0028152495,0.0560667,0.033000812,58.048487
0.2215,88.989077,1.8104254e-05,0,0.06560812,4.0755198e-05,3.2972651e-05,3.0807362e-05,0.0033492619,0.057498173,0.034101141,57.919102
0.222,88.98885,1.9094039e-05,0,0.06720694,7.1523713e-05,6.1501393e-05,5.8659036e-05,0.0037199332,0.05894769,0.035219514,57.789862
0.2225,88.988625,1.9998347e-05,0,0.068825008,0.00011553898,0.00010379401,0.00010043115,0.0038957549,0.060415251,0.036355932,57.660766
0.223,88.988404,2.0770203e-05,0,0.070462324,0.00017492315,0.0001624048,0.00015881961,0.003869044,0.061900856,0.037510394,57.531814
0.2235,88.988186,2.1367338e-05,0,0.072118886,0.00025103642,0.00023911298,0.00023574243,0.0036544157,0.063404506,0.0386829,57.403007
0.224,88.987973,2.1753596e-05,0,0.073794696,0.00034413263,0.00033452375,0.000331922,0.0032848117,0.0649262,0.039873451,57.274344
0.2245,88.98781,2.1382542e-05,0,0.075489753,0.00044233048,0.00044329065,0.00044383611,0.0028779314,0.066465938,0.041082045,57.145825
0.225,88.98766,2.0544975e-05,0,0.077204057,0.00054075992,0.00055698851,0.0005629492,0.0024975867,0.06802372,0.042308684,57.017451
0.2255,88.987511,1.9618824e-05,0,0.078937608,0.00064186171,0.00066953366,0.00068007924,0.0021458895,0.069599547,0.043553368,56.889221
0.226,88.987363,1.8619757e-05,0,0.080690407,0.00074291588,0.00077667726,0.00078914011,0.0018220678,0.071193418,0.044816095,56.761136
0.2265,88.987216,1.7560695e-05,0,0.082462453,0.00083842707,0.0008747557,0.00088714124,0.0015249502,0.072805333,0.046096867,56.633195
0.227,88.987068,1.6453464e-05,0,0.084253746,0.00092277842,0.00096037351,0.00097224583,0.0012540948,0.074435293,0.047395683,56.505398
0.2275,88.986921,1.5309032e-05,0,0.086064286,0.00099170534,0.0010305446,0.0010423957,0.0010095844,0.076083296,0.048712544,56.377745
0.228,88.986775,1.4137639e-05,0,0.087894074,0.0010425503,0.0010828422,0.0010951986,0.00079156878,0.077749344,0.050047448,56.250237
0.2285,88.986629,1.2949316e-05,0,0.089743108,0.0010738817,0.0011154905,0.001128486,0.0006000853,0.079433437,0.051400397,56.122874
0.229,88.986483,1.1754403e-05,0,0.09161139,0.0010850696,0.0011274348,0.0011408444,0.0004351007,0.081135573,0.052771391,55.995654
0.2295,88.986338,1.0563726e-05,0,0.093498919,0.001076086,0.0011183925,0.0011318394,0.00029658295,0.082855754,0.054160428,55.868579
0.23,88.986192,9.3884011e-06,0,0.095405696,0.0010474965,0.0010888697,0.0011019884,0.00018452359,0.084593979,0.05556751,55.741648
0.2305,88.986047,8.2394763e-06,0,0.097331719,0.0010005079,0.0010401338,0.0010526339,9.8926753e-05,0.086350249,0.056992636,55.614862
0.231,88.985903,7.1276263e-06,0,0.09927699,0.00093697551,0.00097415029,0.00098581413,3.9796387e-05,0.088124562,0.058435806,55.48822
0.2315,88.985759,6.0629623e-06,0,0.10124151,0.00085934726,0.00089349144,0.00090415426,7.1328908e-06,0.08991692,0.059897021,55.361723
0.232,88.985615,5.0549521e-06,0,0.10322527,0.00077056185,0.00080122557,0.00081076242,9.3508252e-07,0.091727323,0.061376279,55.235369
0.2325,88.985471,4.1123883e-06,0,0.10522829,0.00067392408,0.00070079213,0.00070911554,2.1202137e-05,0.093555769,0.062873582,55.10916
0.233,88.985328,3.2433612e-06,0,0.10725055,0.00057297087,0.00059586731,0.00060292993,6.7933932e-05,0.09540226,0.06438893,54.983096
0.2335,88.985186,2.4552159e-06,0,0.10929205,0.00047133415,0.0004902243,0.00049602164,0.00014113062,0.097266795,0.065922321,54.857176
0.234,88.985043,1.7544965e-06,0,0.11135281,0.00037260413,0.00038759283,0.00039216389,0.00024079229,0.099149374,0.067473757,54.7314
0.2345,88.984892,9.9742722e-07,0,0.11343281,0.00027779189,0.00029047996,0.00029430896,0.00035920376,0.10105,0.069043237,54.605768
0.235,88.984734,1.6338848e-06,0,0.11553206,0.00018811769,0.00020045991,0.00020428153,0.00046406804,0.10296867,0.070630762,54.480281
0.2355,88.984591,2.4729126e-06,0,0.11765055,0.00011678164,0.00012669751,0.00012975041,0.00055788898,0.10490538,0.07223633,54.354939
0.236,88.984449,3.350075e-06,0,0.1197883,6.2370065e-05,6.9779659e-05,7.2060389e-05,0.00063243286,0.10686013,0.073859943,54.22974
0.2365,88.984307,4.2481278e-06,0,0.12194529,2.4931581e-05,2.971635e-05,3.1213838e-05,0.00068152941,0.10883293,0.075501601,54.104686
0.237,88.984165,5.1551746e-06,0,0.12412152,4.3777552e-06,6.4998028e-06,7.2097453e-06,0.00070150477,0.11082378,0.077161302,53.979776
0.2375,88.984024,6.0573855e-06,0,0.12631701,6.6297471e-07,1.2476784e-07,4.7095273e-08,0.00069131416,0.11283267,0.078839048,53.855011
0.238,88.983883,6.9373919e-06,0,0.12853174,1.3784853e-05,1.059054e-05,9.7256562e-06,0.00065247878,0.1148596,0.080534838,53.73039
0.2385,88.983743,7.776015e-06,0,0.13076572,4.374869e-05,3.7897609e-05,3.624551e-05,0.00058885207,0.11690458,0.082248672,53.605913
0.239,88.983603,8.5546001e-06,0,0.13301894,9.0555544e-05,8.2046154e-05,7.960671e-05,0.00050621307,0.1189676,0.083980551,53.481581
0.2395,88.983463,9.2565672e-06,0,0.13529142,0.00015420438,0.0001430361,0.00013980925,0.00041170793,0.12104867,0.085730474,53.357393
0.24,88.983324,9.8680283e-06,0,0.13758314,0.00023469454,0.00022086737,0.00021685311,0.00031319113,0.12314778,0.087498441,53.233349
0.2405,88.983186,1.0377855e-05,0,0.13989411,0.00033202595,0.00031553996,0.00031073829,0.00021853153,0.12526493,0.089284452,53.10945
0.241,88.983047,1.0777575e-05,0,0.14222432,0.00044619868,0.00042705386,0.00042146479,0.00013494739,0.12740013,0.091088508,52.985695
0.2415,88.982909,1.1061297e-05,0,0.14457378,0.00057721275,0.00055540907,0.0005490326,6.842614e-05,0.12955338,0.092910608,52.862085
0.242,88.982772,1.122568e-05,0,0.14694249,0.00072506815,0.00070060561,0.00069344173,2.3273746e-05,0.13172466,0.094750752,52.738619
0.2425,88.982619,1.0990545e-05,0,0.14933045,0.0008663245,0.00086264347,0.00085469218,2.3361126e-06,0.13391399,0.09660894,52.615297
0.243,88.982453,1.0005754e-05,0,0.15173766,0.0009407012,0.0010415226,0.0010327839,1.467507e-06,0.13612137,0.098485173,52.492119
0.2435,88.982287,8.9333614e-06,0,0.15416411,0.00095696805,0.001214941,0.001227717,1.0552154e-05,0.13834679,0.10037945,52.369086
0.244,88.982116,7.7735157e-06,0,0.1566098,0.0010378464,0.0012568702,0.0014095921,2.0797647e-05,0.14059026,0.10229177,52.246198
0.2445,88.981944,7.3126462e-06,0,0.15907475,0.001171291,0.0013074716,0.0014263306,2.5935232e-05,0.14285176,0.10422214,52.123453
0.245,88.981777,9.2549472e-06,0,0.16155894,0.0012714144,0.0013456825,0.0013873062,2.3421974e-05,0.14513132,0.10617055,52.000853
0.2455,88.981613,1.1167459e-05,0,0.16406238,0.0013008737,0.0013490533,0.0013492326,1.4856429e-05,0.14742892,0.108137,51.878397
0.246,88.981452,1.2983043e-05,0,0.16658507,0.0012658829,0.0013138019,0.0013110345,5.4002315e-06,0.14974456,0.1101215,51.756086
0.2465,88.981293,1.4674856e-05,0,0.16912701,0.001189864,0.0012450593,0.0012538685,2.4420241e-06,0.15207824,0.11212404,51.633919
0.247,88.981136,1.6231536e-05,0,0.17168819,0.0010918187,0.0011494759,0.0011668868,1.3912032e-05,0.15442997,0.11414463,51.511897
0.2475,88.98098,1.7638669e-05,0,0.17426862,0.00098100265,0.0010336695,0.0010522977,4.659311e-05,0.15679975,0.11618326,51.390018
0.248,88.980827,1.8875971e-05,0,0.17686829,0.00086121919,0.00090440693,0.00091961615,0.00010466674,0.15918757,0.11823993,51.268284
0.2485,88.980676,1.9923272e-05,0,0.17948722,0.00073572884,0.00076853704,0.00077925952,0.00018867602,0.16159343,0.12031465,51.146695
0.249,88.980526,2.0766642e-05,0,0.18212539,0.0006091119,0.00063261076,0.00063960434,0.00029505085,0.16401734,0.12240742,51.02525
0.2495,88.980377,2.1400911e-05,0,0.18478281,0.00048671183,0.00050247198,0.00050678818,0.00041627557,0.16645929,0.12451823,50.903949
0.25,88.98023,2.1829053e-05,0,0.18745947,0.00037344787,0.00038295045,0.00038535578,0.00054168355,0.16891928,0.12664708,50.782792
0.2505,88.980083,2.2060356e-05,0,0.19015538,0.00027306573,0.00027767622,0.00027867834,0.0006587646,0.17139732,0.12879398,50.66178
0.251,88.979938,2.2108739e-05,0,0.19287054,0.00018795947,0.00018901122,0.000189019,0.0007547951,0.17389341,0.13095892,50.540912
0.2515,88.979793,2.1991636e-05,0,0.19560495,0.00011929738,0.00011808826,0.00011749039,0.00081855811,0.17640754,0.1331419,50.420189
0.252,88.979649,2.1729268e-05,0,0.1983586,6.7222628e-05,6.493898e-05,6.409732e-05,0.00084191336,0.17893971,0.13534293,50.29961
0.2525,88.979506,2.1344022e-05,0,0.2011315,3.1048371e-05,2.8684519e-05,2.7901616e-05,0.0008210016,0.18148993,0.13756201,50.179175
0.253,88.979363,2.085973e-05,0,0.20392365,9.4497142e-06,7.7609245e-06,7.2592633e-06,0.00075692017,0.18405819,0.13979912,50.058885
0.2535,88.979221,2.0300854e-05,0,0.20673505,6.6250719e-07,1.5385411e-07,7.2678503e-08,0.00065577927,0.1866445,0.14205429,49.938739
0.254,88.97908,1.9691621e-05,0,0.20956569,2.6812627e-06,3.6214305e-06,4.0240576e-06,0.00052813127,0.18924885,0.14432749,49.818737
0.2545,88.978939,1.9055183e-05,0,0.21241558,1.3438685e-05,1.5889167e-05,1.6774703e-05,0.00038784687,0.19187124,0.14661874,49.69888
0.255,88.9788,1.8412861e-05,0,0.21528472,3.0952114e-05,3.4806271e-05,3.6123437e-05,0.00025058144,0.19451168,0.14892804,49.579167
0.2555,88.978662,1.7783502e-05,0,0.2181731,5.3430135e-05,5.8458104e-05,6.0120402e-05,0.00013202376,0.19717016,0.15125538,49.459598
0.256,88.978524,1.7182969e-05,0,0.22108074,7.9339334e-05,8.5234614e-05,8.713578e-05,4.6141732e-05,0.19984669,0.15360076,49.340174
0.2565,88.978388,1.6623763e-05,0,0.22400761,0.00010743499,0.0001138586,0.00011588691,3.6349173e-06,0.20254126,0.15596419,49.220894
0.257,88.978253,1.6114792e-05,0,0.22695374,0.00013676143,0.00014338038,0.00014543065,1.0772405e-05,0.20525388,0.15834566,49.101758
0.2575,88.978118,1.5661282e-05,0,0.22991911,0.00016662871,0.00017314693,0.00017512957,6.8742661e-05,0.20798454,0.16074518,48.982767
0.258,88.977984,1.5264825e-05,0,0.23290373,0.00019657239,0.0002027536,0.00020460081,0.00017357664,0.21073324,0.16316274,48.86392
0.2585,88.977851,1.4923565e-05,0,0.2359076,0.00022630318,0.00023198585,0.00023365523,0.00031663532,0.21349999,0.16559834,48.745218
0.259,88.977718,1.4632497e-05,0,0.23893072,0.00025565191,0.00026075726,0.00026223325,0.0004855871,0.21628478,0.16805199,48.62666
0.2595,88.977586,1.4383878e-05,0,0.24197308,0.00028451454,0.0002890483,0.00029034188,0.00066574657,0.21908762,0.17052369,48.508246
0.26,88.977454,1.4167721e-05,0,0.24503469,0.00031280047,0.00031684948,0.00031799638,0.00084161079,0.2219085,0.17301343,48.389977
0.2605,88.977323,1.3972354e-05,0,0.24811555,0.00034038655,0.00034411076,0.00034516852,0.00099841447,0.22474742,0.17552121,48.271851
0.261,88.977192,1.3785026e-05,0,0.25121565,0.00036707858,0.00037069921,0.00037174322,0.0011235334,0.22760439,0.17804703,48.153871
0.2615,88.977061,1.3592527e-05,0,0.254335,0.00039258197,0.00039636614,0.00039748471,0.0012075919,0.23047941,0.1805909,48.036034
0.262,88.976931,1.3381813e-05,0,0.2574736,0.00041648282,0.00042072514,0.00042201376,0.0012451737,0.23337247,0.18315282,47.918342
0.2625,88.976801,1.3140598e-05,0,0.26063145,0.00043824104,0.00044324266,0.00044479755,0.0012350845,0.23628357,0.18573278,47.800795
0.263,88.976672,1.2857909e-05,0,0.26380854,0.00045719684,0.0004632427,0.00046515381,0.0011801712,0.23921272,0.18833078,47.683391
0.2635,88.976543,1.2524569e-05,0,0.26700488,0.00047259155,0.00047992698,0.00048227071,0.0010867491,0.24215991,0.19094683,47.566133
0.264,88.976415,1.2133605e-05,0,0.27022047,0.00048360328,0.0004924112,0.00049524337,0.00096373045,0.24512514,0.19358092,47.449018
0.2645,88.976287,1.1680567e-05,0,0.2734553,0.0004893966,0.00049977723,0.00050312672,0.00082157105,0.24810842,0.19623306,47.332048
0.265,88.97616,1.1163738e-05,0,0.27670938,0.00048918441,0.00050113915,0.00050500293,0.00067116446,0.25110975,0.19890324,47.215222
0.2655,88.976034,1.058425e-05,0,0.27998271,0.00048229843,0.00049571996,0.00050005999,0.00052280456,0.25412911,0.20159146,47.09854
0.266,88.975908,9.9460877e-06,0,0.28327529,0.00046826361,0.00048293364,0.00048767626,0.00038532053,0.25716653,0.20429773,46.982003
0.2665,88.975783,9.2559848e-06,0,0.28658711,0.00044687024,0.00046246604,0.00046750423,0.00026545733,0.26022198,0.20702205,46.86561
0.267,88.975658,8.523232e-06,0,0.28991818,0.00041823714,0.00043434716,0.0004395457,0.00016754029,0.26329548,0.2097644,46.749362
0.2675,88.975533,7.759389e-06,0,0.2932685,0.00038285875,0.00039900706,0.00040421053,9.3426e-05,0.26638703,0.21252481,46.633258
0.268,88.975409,6.9779226e-06,0,0.29663806,0.00034163018,0.00035730809,0.00036235126,4.2709236e-05,0.26949662,0.21530325,46.517298
0.2685,88.975285,6.1937818e-06,0,0.30002688,0.00029584484,0.00031054779,0.00031526766,1.313013e-05,0.27262425,0.21809974,46.401483
0.269,88.975161,5.4229265e-06,0,0.30343494,0.00024716197,0.00026042871,0.00026467725,1.1097079e-06,0.27576993,0.22091428,46.285812
0.2695,88.975038,4.6818261e-06,0,0.30686224,0.00019754349,0.00020899429,0.00021265082,2.3363473e-06,0.27893365,0.22374686,46.170285
0.27,88.974915,3.9869464e-06,0,0.3103088,0.00014916243,0.00015853293,0.00016151502,1.2330117e-05,0.28211542,0.22659748,46.054903
0.2705,88.974792,3.3542409e-06,0,0.3137746,0.00010428791,0.0001114555,0.00011372735,2.6924716e-05,0.28531523,0.22946615,45.939665
0.271,88.97467,3.6310479e-06,0,0.31725965,6.51543e-05,7.0154328e-05,7.1731738e-05,4.2625286e-05,0.28853309,0.23235286,45.824571
0.2715,88.974548,4.1573755e-06,0,0.32076394,3.3823518e-05,3.6853655e-05,3.780509e-05,5.6821699e-05,0.29176899,0.23525761,45.709622
0.272,88.974426,4.6489083e-06,0,0.32428749,1.2051138e-05,1.3463013e-05,1.3906495e-05,6.785797e-05,0.29502293,0.23818041,45.594817
0.2725,88.974305,5.0906073e-06,0,0.32783028,1.1665127e-06,1.4450899e-06,1.5410717e-06,7.4976494e-05,0.29829492,0.24112126,45.480156
0.273,88.974184,5.470214e-06,0,0.33139231,1.9766735e-06,1.7088067e-06,1.6495662e-06,7.8168828e-05,0.30158495,0.24408015,45.36564
0.2735,88.974064,5.7785532e-06,0,0.3349736,1.4701894e-05,1.4536511e-05,1.453289e-05,7.7971698e-05,0.30489303,0.24705708,45.251268
0.274,88.973944,6.0097176e-06,0,0.33857413,3.894838e-05,3.9551493e-05,3.9818069e-05,7.5247464e-05,0.30821915,0.25005206,45.137041
